# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000117461    1   46470812   46677160    460      35  59957       1.1603    1.8208e-14       1.1603
ENSG00000117472    1   46605745   46686630    160      29  59957      0.85396    1.8208e-14      0.85396
ENSG00000085998    1   46619354   46720977    173      35  59957       1.0658    1.8208e-14       1.0658
ENSG00000085999    1   46678360   46779145    129      30  59957       1.0071    1.8208e-14       1.0071
ENSG00000132128    1   46691868   46804280    166      35  59957       1.0423    1.8208e-14       1.0423
ENSG00000173660    1   46734303   46817448    200      21  59957       1.5282    1.8208e-14       1.5282
ENSG00000117481    1   46770849   46865824    353      13  59957       1.6215    1.8208e-14       1.6215
ENSG00000117480    1   46824937   46914520    267      32  59957       2.5553    1.8208e-14       2.5553
ENSG00000197587    1   46937668   47014898    289      37  59957      0.28066    1.8208e-14      0.28066
ENSG00000079277    1   46988090   47117515    388      41  59957     0.028616    1.8211e-14     0.028616
ENSG00000142961    1   47038387   47117563    224      27  59957     -0.06561    1.8208e-14     -0.06561
ENSG00000123472    1   47063409   47174539    324      19  59957      -2.0536    1.8208e-14      -2.0536
ENSG00000159658    1   47089366   47219824    418      23  59957      -1.5784    1.8208e-14      -1.5784
ENSG00000186118    1   47099527   47174266    229      17  59957       -2.406    1.8208e-14       -2.406
ENSG00000142973    1   47188510   47320085    450      62  59957       1.3199    1.8208e-14       1.3199
ENSG00000187048    1   47359849   47442156    278      25  59957       1.0631    1.8208e-14       1.0631
ENSG00000186377    1   47392036   47551423    447      38  59957       1.0479    1.8208e-14       1.0479
ENSG00000186160    1   47498160   47618991    397      16  59957      0.29182    1.8208e-14      0.29182
ENSG00000162365    1   47568107   47650413    324      18  59957      0.32246    1.8208e-14      0.32246
ENSG00000162366    1   47614265   47691716    253      37  59957    -0.026776    1.8211e-14    -0.026776
ENSG00000162367    1   47646962   47732892    284      32  59957      0.39993    1.8208e-14      0.39993
ENSG00000123473    1   47680811   47814819    426      30  59957      0.93811    1.8208e-14      0.93811
ENSG00000162368    1   47764469   47879511    376      26  59957      0.82286    1.8208e-14      0.82286
ENSG00000186790    1   47846744   47918723    208      30  59957      0.60088    1.8208e-14      0.60088
ENSG00000186564    1   47866689   47941363    215      27  59957      0.31467    1.8208e-14      0.31467
ENSG00000269113    1   48191200   48497567    960      64  59957     -0.91866    1.8208e-14     -0.91866
ENSG00000117834    1   48653357   48749316    329      27  59957     -0.53901    1.8208e-14     -0.53901
ENSG00000132122    1   48726044   48972845    618      41  59957     -0.29085    1.8208e-14     -0.29085
ENSG00000186094    1   48963527   50524585   3283      83  59957       3.1079    1.8208e-14       3.1079
ENSG00000162373    1   49158195   49277641    269      44  59957       1.7217    1.8208e-14       1.7217
ENSG00000162374    1   50478686   50704458    413      58  59957       3.1418    1.8208e-14       3.1418
ENSG00000142700    1   50848222   50924172    197      16  59957       1.2763    1.8208e-14       1.2763
ENSG00000185104    1   50870150   51460935   1012      35  59957      0.75039    1.8208e-14      0.75039
ENSG00000123080    1   51391417   51475305    139      21  59957       1.1486    1.8208e-14       1.1486
ENSG00000123091    1   51666943   51774127    336      14  59957      0.22699    1.8208e-14      0.22699
ENSG00000085831    1   51717930   51845788    402      32  59957      0.63225    1.8208e-14      0.63225
ENSG00000085832    1   51784935   52020000    777      30  59957      0.75195    1.8208e-14      0.75195
ENSG00000117859    1   52007851   52289889    646      51  59957      0.55755    1.8208e-14      0.55755
ENSG00000169213    1   52338628   52491436    446      34  59957     -0.57093    1.8208e-14     -0.57093
ENSG00000117862    1   52450803   52556843    253      21  59957      0.79196    1.8208e-14      0.79196
ENSG00000198841    1   52462775   52534488    168      21  59957      0.64504    1.8208e-14      0.64504
ENSG00000134717    1   52486797   52591388    267      19  59957       1.2681    1.8208e-14       1.2681
ENSG00000157077    1   52573046   52847358    551      39  59957       1.1652    1.8208e-14       1.1652
ENSG00000154222    1   52776395   52866865    164      30  59957      0.84133    1.8208e-14      0.84133
ENSG00000085840    1   52803501   52905131    180      36  59957      0.95923    1.8208e-14      0.95923
ENSG00000134748    1   52835236   52921511    150      28  59957      0.83956    1.8208e-14      0.83956
ENSG00000116157    1   53033044   53109723    215      33  59957      -0.1895    1.8208e-14      -0.1895
ENSG00000162377    1   53117508   53199038    278      23  59957      -1.6497    1.8208e-14      -1.6497
ENSG00000162378    1   53157126   53328014    546      26  59957      -0.5189    1.8208e-14      -0.5189
ENSG00000203995    1   53273183   53395670    299      25  59957      0.16841    1.8208e-14      0.16841
ENSG00000121310    1   53326656   53427884    257      26  59957    -0.055317    1.8215e-14    -0.055317
ENSG00000116171    1   53357901   53552375    786      28  59957      0.91198    1.8208e-14      0.91198
ENSG00000174348    1   53492854   53586174    545      28  59957      0.72487    1.8208e-14      0.72487
ENSG00000162383    1   53517855   53643289    676      58  59957     -0.30798    1.8208e-14     -0.30798
ENSG00000157184    1   53627101   53714869    252      36  59957     -0.77875    1.8208e-14     -0.77875
ENSG00000162385    1   53657564   53739282    175      22  59957     -0.10235    1.8208e-14     -0.10235
ENSG00000157193    1   53676217   53828742    472      55  59957      0.40115    1.8208e-14      0.40115
ENSG00000143006    1   53890072   53968161    306      25  59957     -0.72816    1.8208e-14     -0.72816
ENSG00000174332    1   53936910   54234877   1033      77  59957      0.35026    1.8208e-14      0.35026
ENSG00000058804    1   54196133   54339533    372      41  59957      -1.4864    1.8208e-14      -1.4864
ENSG00000058799    1   54282392   54391407    377      31  59957      -1.8415    1.8208e-14      -1.8415
ENSG00000211452    1   54321912   54411759    309      28  59957      -1.8183    1.8208e-14      -1.8183
ENSG00000116212    1   54376750   54468841    258      27  59957      -1.2899    1.8208e-14      -1.2899
ENSG00000116209    1   54462347   54554177    297      31  59957      -1.1144    1.8208e-14      -1.1144
ENSG00000116205    1   54484260   54613192    413      38  59957     -0.62153    1.8208e-14     -0.62153
ENSG00000157211    1   54563747   54654443    327      47  59957      -1.2065    1.8208e-14      -1.2065
ENSG00000215883    1   54603009   54700709    353      56  59957      -1.8263    1.8208e-14      -1.8263
ENSG00000116221    1   54614714   54726137    373      63  59957      -2.5788    1.8208e-14      -2.5788
ENSG00000157216    1   54656105   54914152    947     111  59957       0.4592    1.8208e-14       0.4592
ENSG00000198711    1   54668710   54739736    253      34  59957      -1.6661    1.8208e-14      -1.6661
ENSG00000162390    1   54972930   55139865    680      74  59957     -0.52644    1.8208e-14     -0.52644
ENSG00000162391    1   55039855   55124229    392      38  59957      -0.5674    1.8208e-14      -0.5674
ENSG00000271723    1   55072459   55242981    765      63  59957     -0.60467    1.8208e-14     -0.60467
ENSG00000184313    1   55072463   55210939    639      63  59957     -0.47931    1.8208e-14     -0.47931
ENSG00000243725    1   55146495   55243330    458      29  59957     -0.81392    1.8208e-14     -0.81392
ENSG00000162396    1   55187571   55265187    348      33  59957      -0.2768    1.8208e-14      -0.2768
ENSG00000006555    1   55210385   55301940    347      39  59957     -0.41077    1.8208e-14     -0.41077
ENSG00000116133    1   55280306   55387891    464      31  59957      0.81418    1.8208e-14      0.81418
ENSG00000143001    1   55411465   55492966    371      44  59957      -1.3508    1.8208e-14      -1.3508
ENSG00000162399    1   55429606   55511556    390      62  59957      -1.4896    1.8208e-14      -1.4896
ENSG00000169174    1   55470221   55565525    404      70  59957      -1.1376    1.8208e-14      -1.1376
ENSG00000162402    1   55497032   55715786    690      47  59957    -0.084675    1.8208e-14    -0.084675
ENSG00000162409    1   57075995   57216008    557      49  59957      -1.4962    1.8208e-14      -1.4962
ENSG00000157131    1   57285479   57418894    609      58  59957      -1.4304    1.8208e-14      -1.4304
ENSG00000021852    1   57359883   57466813    509      48  59957     -0.53504    1.8208e-14     -0.53504
ENSG00000173406    1   57425451   59047406   5898     309  59957    -0.035577    1.8215e-14    -0.035577
ENSG00000162600    1   58846056   59047474    905      57  59957      -1.0934    1.8208e-14      -1.0934
ENSG00000184292    1   59006099   59078166    405      28  59957      -1.8182    1.8208e-14      -1.8182
ENSG00000162601    1   59085411   59200764    537      25  59957     -0.29912    1.8208e-14     -0.29912
ENSG00000177606    1   59211465   59284785    170      35  59957     -0.51365    1.8208e-14     -0.51365
ENSG00000172456    1   59727310   60268347   1508     106  59957       2.1146    1.8208e-14       2.1146
ENSG00000134709    1   60245458   60377050    330      29  59957    -0.088601    1.8208e-14    -0.088601
ENSG00000134716    1   60323980   60427462    261      21  59957      -1.3388    1.8208e-14      -1.3388
ENSG00000162598    1   60417941   60574442    412      55  59957    -0.043309    1.8215e-14    -0.043309
ENSG00000162599    1   61295931   61963465   2041     221  59957      0.89658    1.8208e-14      0.89658
ENSG00000162604    1   62111718   62226095    362      37  59957      -0.5664    1.8208e-14      -0.5664
ENSG00000240563    1   62625503   62713000    538      45  59957     -0.23018    1.8208e-14     -0.23018
ENSG00000132854    1   62667651   62820085    812      53  59957       1.0101    1.8208e-14       1.0101
ENSG00000162607    1   62866968   62952475    203      28  59957       1.2675    1.8208e-14       1.2675
ENSG00000116641    1   62885399   63188969    579      22  59957       1.1456    1.8208e-14       1.1456
ENSG00000132855    1   63028158   63106830    124      15  59957      0.80063    1.8208e-14      0.80063
ENSG00000125703    1   63214806   63366184    397      18  59957       2.2518    1.8208e-14       2.2518
ENSG00000187140    1   63753730   63825797    231      61  59957        1.376    1.8208e-14        1.376
ENSG00000088035    1   63798261   63939233    398      44  59957      -1.1174    1.8208e-14      -1.1174
ENSG00000142856    1   63871441   64094392    618      26  59957     -0.99071    1.8208e-14     -0.99071
ENSG00000203965    1   63954043   64073364    312      18  59957       -1.111    1.8208e-14       -1.111
ENSG00000079739    1   64023947   64160916    485      58  59957     -0.50186    1.8208e-14     -0.50186
ENSG00000185483    1   64204693   64682181   1468     110  59957      -1.7048    1.8208e-14      -1.7048
ENSG00000177414    1   64634310   64768051    444      34  59957      0.70209    1.8208e-14      0.70209
ENSG00000158966    1   64901428   65193741    786     109  59957      0.27236    1.8208e-14      0.27236
ENSG00000162437    1   65175778   65333915    409      38  59957         2.15    1.8208e-14         2.15
ENSG00000162434    1   65263912   65467187    591      42  59957       1.3393    1.8208e-14       1.3393
ENSG00000162433    1   65578232   65732828    531      52  59957      -1.1196    1.8208e-14      -1.1196
ENSG00000116675    1   65678902   65916552    717      57  59957      -1.6043    1.8208e-14      -1.6043
ENSG00000116678    1   65851248   66142242    973      43  59957      0.17587    1.8208e-14      0.17587
ENSG00000213625    1   65851270   65936690    249      42  59957     -0.39957    1.8208e-14     -0.39957
ENSG00000184588    1   66223197   66875259   1983     120  59957      0.34946    1.8208e-14      0.34946
ENSG00000118473    1   66964066   67248982   1106      39  59957       2.4443    1.8208e-14       2.4443
ENSG00000172410    1   67228424   67301939    220      36  59957       2.8588    1.8208e-14       2.8588
ENSG00000198160    1   67355578   67489302    362      24  59957       4.0802    1.8652e-14       4.0802
ENSG00000116704    1   67430015   67554782    400      29  59957       5.7786    1.8652e-14       5.7786
ENSG00000162594    1   67597083   67760662    539      42  59957       8.2154    1.7764e-14       8.2154
ENSG00000081985    1   67738047   67897583    425      44  59957       6.9159    1.8652e-14       6.9159
ENSG00000142864    1   67838493   67931098    239      29  59957       5.2904    1.8652e-14       5.2904
ENSG00000116717    1   68115744   68189021    228      33  59957      0.80508    1.8208e-14      0.80508
ENSG00000172380    1   68132149   68334150    664      49  59957       1.6512    1.8208e-14       1.6512
ENSG00000162595    1   68476645   68552314    213      34  59957      0.19574    1.8208e-14      0.19574
ENSG00000116729    1   68529142   68733803    898     105  59957      0.77924    1.8208e-14      0.77924
ENSG00000116745    1   68859505   68950642    341      30  59957     -0.22487    1.8208e-14     -0.22487
ENSG00000024526    1   68904835   68997904    290      26  59957      0.57208    1.8208e-14      0.57208
ENSG00000033122    1   69999081   70652628   2044      95  59957      0.19495    1.8208e-14      0.19495
ENSG00000066557    1   70575488   70706303    263      23  59957      -0.9884    1.8208e-14      -0.9884
ENSG00000116754    1   70636365   70753735    217      30  59957      -1.3946    1.8208e-14      -1.3946
ENSG00000118454    1   70691271   70855417    322      34  59957      -1.5103    1.8208e-14      -1.5103
ENSG00000197568    1   70785488   70886022    256      30  59957     -0.71098    1.8208e-14     -0.71098
ENSG00000116761    1   70841901   70940534    349      41  59957    -0.078937    1.8208e-14    -0.078937
ENSG00000050628    1   71283036   71548491    884      65  59957     -0.52703    1.8208e-14     -0.52703
ENSG00000132485    1   71493974   71581980    222      33  59957     -0.33979    1.8208e-14     -0.33979
ENSG00000172260    1   71826623   72783417   2333     123  59957    -0.026286    1.8211e-14    -0.026286
ENSG00000162620    1   74456699   74698871    531      29  59957     -0.99656    1.8208e-14     -0.99656
ENSG00000254685    1   74628896   74734770    259      29  59957      -1.3712    1.8208e-14      -1.3712
ENSG00000116783    1   74628947   75045112    996      90  59957      -1.4648    1.8208e-14      -1.4648
ENSG00000116791    1   75136170   75234092    337      36  59957      0.55462    1.8208e-14      0.55462
ENSG00000162623    1   75163836   75267362    395      30  59957       0.2771    1.8208e-14       0.2771
ENSG00000162624    1   75559119   75662218    254      31  59957     -0.91179    1.8208e-14     -0.91179
ENSG00000137968    1   75632816   76111801   1456      60  59957       -2.118    1.8208e-14       -2.118
ENSG00000117054    1   76155036   76288260    514      24  59957      -1.1209    1.8208e-14      -1.1209
ENSG00000137955    1   76216879   76295764    303      26  59957       -1.135    1.8208e-14       -1.135
ENSG00000057468    1   76227567   76413923    702      32  59957     -0.87089    1.8208e-14     -0.87089
ENSG00000154007    1   76349558   76433116    301      28  59957     -0.87429    1.8208e-14     -0.87429
ENSG00000184005    1   76505404   77135286   2355     173  59957     -0.91095    1.8208e-14     -0.91095
ENSG00000117069    1   77298126   77566396    795      56  59957      -1.3565    1.8208e-14      -1.3565
ENSG00000142892    1   77519675   77720115    642      49  59957      -1.6655    1.8208e-14      -1.6655
ENSG00000154027    1   77712736   78060651   1335      87  59957     -0.17903    1.8208e-14     -0.17903
ENSG00000036549    1   77993101   78184104    412      29  59957      0.14888    1.8208e-14      0.14888
ENSG00000077254    1   78126672   78260537    275      29  59957     0.079048    1.8208e-14     0.079048
ENSG00000162614    1   78319198   78444580    278      31  59957       1.1918    1.8208e-14       1.1918
ENSG00000162613    1   78374740   78479794    255      28  59957       1.2434    1.8208e-14       1.2434
ENSG00000162616    1   78409859   78518648    272      26  59957       1.0612    1.8208e-14       1.0612
ENSG00000137960    1   78410226   78639133    690      43  59957      0.09173    1.8208e-14      0.09173
ENSG00000122420    1   78734568   79040434   1025      68  59957       1.9648    1.8208e-14       1.9648
ENSG00000137959    1   79050607   79146830    261      45  59957     -0.97577    1.8208e-14     -0.97577
ENSG00000137965    1   79080481   79164763    252      35  59957      -1.1768    1.8208e-14      -1.1768
ENSG00000137941    1   84295711   84499833    645      32  59957     -0.93685    1.8208e-14     -0.93685
ENSG00000142875    1   84508745   84739181    515      40  59957      -1.4248    1.8208e-14      -1.4248
ENSG00000203943    1   84729049   84890640    530      62  59957     -0.96192    1.8208e-14     -0.96192
ENSG00000137976    1   84829215   84915701    329      32  59957     -0.60063    1.8208e-14     -0.60063
ENSG00000117133    1   84909942   84998473    379      34  59957       -0.332    1.8208e-14       -0.332
ENSG00000174021    1   84929008   85007248    342      25  59957     -0.36767    1.8208e-14     -0.36767
ENSG00000117151    1   84980289   85075163    303      22  59957     -0.97109    1.8208e-14     -0.97109
ENSG00000117155    1   85074390   85191486    328      32  59957     0.011877    1.8213e-14     0.011877
ENSG00000171517    1   85242285   85393896    630      78  59957     -0.43275    1.8208e-14     -0.43275
ENSG00000153898    1   85356268   85497796    530      40  59957      -1.4845    1.8208e-14      -1.4845
ENSG00000055732    1   85448765   85549182    332      23  59957      -0.9464    1.8208e-14      -0.9464
ENSG00000097096    1   85587556   85701729    391      38  59957       -1.317    1.8208e-14       -1.317
ENSG00000162642    1   85680639   85760355    306      37  59957      -2.0963    1.8208e-14      -2.0963
ENSG00000142867    1   85696931   85777773    313      40  59957      -2.1502    1.8208e-14      -2.1502
ENSG00000153904    1   85749164   86078933   1122      81  59957      -1.4676    1.8208e-14      -1.4676
ENSG00000117174    1   86080106   86209116    373      34  59957      -1.2961    1.8208e-14      -1.2961
ENSG00000171502    1   86159916   86657626   1954      79  59957      -1.2856    1.8208e-14      -1.2856
ENSG00000122417    1   86779344   86897023    502      36  59957      -1.9912    1.8208e-14      -1.9912
ENSG00000137975    1   86854769   86957241    519      40  59957      -2.4921    1.8208e-14      -2.4921
ENSG00000016490    1   86899051   87000972    422      54  59957      -2.1722    1.8208e-14      -2.1722
ENSG00000016602    1   86977761   87081437    320      39  59957     -0.89945    1.8208e-14     -0.89945
ENSG00000097033    1   87135259   87248867    312      35  59957      -1.4113    1.8208e-14      -1.4113
ENSG00000153936    1   87345331   87637334    844      34  59957      0.94067    1.8208e-14      0.94067
ENSG00000143013    1   87759151   87849606    320      54  59957     -0.94095    1.8208e-14     -0.94095
ENSG00000065243    1   89114905   89336938    680      22  59957     -0.45773    1.8208e-14     -0.45773
ENSG00000137947    1   89283615   89392627    418      29  59957    -0.053287    1.8215e-14    -0.053287
ENSG00000213516    1   89410139   89493643    194      30  59957        2.248    1.8208e-14        2.248
ENSG00000117226    1   89437349   89523577    239      33  59957       2.2436    1.8208e-14       2.2436
ENSG00000117228    1   89483002   89566043    276      20  59957       1.8481    1.8208e-14       1.8481
ENSG00000162645    1   89536815   89651139    335      22  59957       1.0538    1.8208e-14       1.0538
ENSG00000213512    1   89562434   89676723    313      24  59957      0.84214    1.8208e-14      0.84214
ENSG00000162654    1   89611831   89699615    211      26  59957      0.81229    1.8208e-14      0.81229
ENSG00000154451    1   89689633   89773544    194      47  59957     -0.16275    1.8208e-14     -0.16275
ENSG00000183347    1   89794617   89887020    312      29  59957       -1.037    1.8208e-14       -1.037
ENSG00000197147    1   89955395   90098423    418      33  59957      -1.8495    1.8208e-14      -1.8495
ENSG00000171488    1   90063631   90270462    501      30  59957       -2.001    1.8208e-14       -2.001
ENSG00000171492    1   90251573   90437170    421      72  59957      -1.2632    1.8208e-14      -1.2632
ENSG00000162664    1   90425671   90536090    286      39  59957     0.018072    1.8211e-14     0.018072
ENSG00000143032    1   91142096   91217794    219      42  59957      0.31148    1.8208e-14      0.31148
ENSG00000122482    1   91345859   91522829    405      33  59957        1.502    1.8208e-14        1.502
ENSG00000162669    1   91691323   91905426    576      44  59957    -0.086732    1.8208e-14    -0.086732
ENSG00000097046    1   91931408   92026321    357      37  59957      0.28995    1.8208e-14      0.28995
ENSG00000069702    1   92110902   92406892   1173      96  59957       2.2503    1.8208e-14       2.2503
ENSG00000137948    1   92379928   92514983    490      27  59957       1.8318    1.8208e-14       1.8318
ENSG00000172031    1   92460539   92564093    300      28  59957       1.1596    1.8208e-14       1.1596
ENSG00000189195    1   92510862   92648393    320      27  59957       1.8602    1.8208e-14       1.8602
ENSG00000203910    1   92648497   92746370    169      23  59957       2.6403    1.8208e-14       2.6403
ENSG00000174842    1   92676959   92799544    203      28  59957       2.7676    1.8208e-14       2.7676
ENSG00000122484    1   92729522   92902613    312      26  59957       3.1021    1.8208e-14       3.1021
ENSG00000162676    1   92905319   92987433    200      26  59957       1.9088    1.8208e-14       1.9088
ENSG00000067208    1   92939253   93292961    971      23  59957      0.79765    1.8208e-14      0.79765
ENSG00000122406    1   93262582   93342481    156      18  59957      -0.3662    1.8208e-14      -0.3662
ENSG00000143033    1   93509792   93639638    336      39  59957       3.0989    1.8208e-14       3.0989
ENSG00000117500    1   93580299   93681285    241      27  59957       3.5078    1.8208e-14       3.5078
ENSG00000122483    1   93610476   93779287    429      25  59957       4.0182    1.8652e-14       4.0182
ENSG00000117505    1   93776445   93870055    266      17  59957       3.9228    1.8208e-14       3.9228
ENSG00000137942    1   93878688   94055218    331      45  59957       2.2224    1.8208e-14       2.2224
ENSG00000137936    1   93992347   94347706   1206      55  59957     -0.85127    1.8208e-14     -0.85127
ENSG00000067334    1   94298373   94380474    311      25  59957      -1.8121    1.8208e-14      -1.8121
ENSG00000023909    1   94315761   94409966    362      29  59957      -1.5154    1.8208e-14      -1.5154
ENSG00000198691    1   94423393   94621688    788      98  59957     -0.93606    1.8208e-14     -0.93606
ENSG00000137962    1   94579544   94775624    490      57  59957       1.1468    1.8208e-14       1.1468
ENSG00000117528    1   94848933   95019222    290      33  59957     -0.25821    1.8208e-14     -0.25821
ENSG00000117525    1   94959781   95042356    223      42  59957      -1.4408    1.8208e-14      -1.4408
ENSG00000143036    1   95250898   95395802    603      78  59957     -0.38597    1.8208e-14     -0.38597
ENSG00000117519    1   95327507   95427834    458      64  59957      -1.5975    1.8208e-14      -1.5975
ENSG00000172339    1   95404963   95573501    646      44  59957     -0.60258    1.8208e-14     -0.60258
ENSG00000122481    1   95664711   95747781    294      31  59957      -1.0892    1.8208e-14      -1.0892
ENSG00000117569    1   97152221   97324294    533      38  59957     -0.57301    1.8208e-14     -0.57301
ENSG00000188641    1   97508299   98421605   2796     161  59957     -0.94398    1.8208e-14     -0.94398
ENSG00000162627    1   99092236   99261056    517      35  59957      0.21718    1.8208e-14      0.21718
ENSG00000099260    1  100076499  100195097    389      50  59957      -1.8098    1.8208e-14      -1.8098
ENSG00000156869    1  100139259  100267187    524      28  59957        0.168    1.8208e-14        0.168
ENSG00000162688    1  100280640  100424579    508      31  59957     -0.20632    1.8208e-14     -0.20632
ENSG00000117620    1  100400345  100527535    440      29  59957      0.24581    1.8208e-14      0.24581
ENSG00000156876    1  100514119  100633511    321      24  59957     0.033183    1.8215e-14     0.033183
ENSG00000122435    1  100563706  100651053    220      25  59957     -0.22608    1.8208e-14     -0.22608
ENSG00000122477    1  100579409  100678771    241      28  59957     0.026986    1.8211e-14     0.026986
ENSG00000137992    1  100617475  100750390    309      20  59957      0.32419    1.8208e-14      0.32419
ENSG00000137996    1  100696763  100793325    244      26  59957     -0.23441    1.8208e-14     -0.23441
ENSG00000079335    1  100775584  101020833    603      46  59957      0.44671    1.8208e-14      0.44671
ENSG00000181656    1  100968693  101042574    245      25  59957      0.93294    1.8208e-14      0.93294
ENSG00000162692    1  101150298  101239601    214      39  59957      0.21606    1.8208e-14      0.21606
ENSG00000162694    1  101302943  101396554    173      31  59957       1.6152    1.8208e-14       1.6152
ENSG00000162695    1  101326632  101482309    271      28  59957       1.9279    1.8208e-14       1.9279
ENSG00000117543    1  101420179  101526644    182      21  59957       1.8637    1.8208e-14       1.8637
ENSG00000170989    1  101667444  101742074    256      51  59957      -1.6019    1.8208e-14      -1.6019
ENSG00000118733    1  102233130  102497586   1095     104  59957      -2.5007    1.8208e-14      -2.5007
ENSG00000060718    1  103307023  103609052   1465      52  59957       -1.078    1.8208e-14       -1.078
ENSG00000185946    1  104033313  104132861    198      48  59957      0.88077    1.8208e-14      0.88077
ENSG00000240038    1  104061437  104157156    161      46  59957      0.79657    1.8208e-14      0.79657
ENSG00000243480    1  104124999  104203402     35      23  59957       1.2029    1.8208e-14       1.2029
ENSG00000187733    1  104258028  104336312     68      21  59957     -0.83414    1.8208e-14     -0.83414
ENSG00000198890    1  107564267  107636916    160      17  59957       1.5088    1.8208e-14       1.5088
ENSG00000162631    1  107647629  108061080   1129     115  59957      0.88713    1.8208e-14      0.88713
ENSG00000134215    1  108078782  108542766   1833     111  59957      0.26313    1.8208e-14      0.26313
ENSG00000085491    1  108641658  108778471    505      37  59957      0.27942    1.8208e-14      0.27942
ENSG00000196427    1  108730963  108821689    110      18  59957     -0.65521    1.8208e-14     -0.65521
ENSG00000162639    1  109155912  109239148    136      19  59957      -1.7664    1.8208e-14      -1.7664
ENSG00000134186    1  109199945  109279425    149      41  59957     -0.36629    1.8208e-14     -0.36629
ENSG00000143107    1  109220279  109320365    236      35  59957      0.76028    1.8208e-14      0.76028
ENSG00000116266    1  109254296  109387148    454      27  59957      0.80411    1.8208e-14      0.80411
ENSG00000162641    1  109323520  109541106    791      51  59957      0.21817    1.8208e-14      0.21817
ENSG00000121957    1  109382972  109512167    476      38  59957     0.035511    1.8215e-14     0.035511
ENSG00000121940    1  109437130  109541111    351      40  59957     0.094171    1.8208e-14     0.094171
ENSG00000085433    1  109477836  109619850    485      47  59957     -0.24115    1.8208e-14     -0.24115
ENSG00000197780    1  109570108  109653624    304      43  59957     -0.48173    1.8208e-14     -0.48173
ENSG00000215717    1  109597425  109674556    288      39  59957     -0.61112    1.8208e-14     -0.61112
ENSG00000143126    1  109757641  109853372    280      47  59957     -0.72082    1.8208e-14     -0.72082
ENSG00000134222    1  109787178  109860808    223      48  59957     -0.73067    1.8208e-14     -0.73067
ENSG00000221986    1  109799987  109884663    231      43  59957     -0.63032    1.8208e-14     -0.63032
ENSG00000134243    1  109817192  109975573    345      34  59957     -0.33488    1.8208e-14     -0.33488
ENSG00000143106    1  109906653  110004062    186      22  59957     -0.28319    1.8208e-14     -0.28319
ENSG00000143028    1  109974180  110059759    198      20  59957     -0.26956    1.8208e-14     -0.26956
ENSG00000162650    1  109991101  110070426    219      23  59957     -0.31576    1.8208e-14     -0.31576
ENSG00000174151    1  110001674  110080554    221      23  59957     -0.30918    1.8208e-14     -0.30918
ENSG00000181754    1  110011797  110087360    198      24  59957     -0.35946    1.8208e-14     -0.35946
ENSG00000156097    1  110047494  110126028    198      33  59957     -0.96079    1.8208e-14     -0.96079
ENSG00000065135    1  110056233  110171975    288      36  59957      -1.1058    1.8208e-14      -1.1058
ENSG00000134183    1  110110889  110190679    187      35  59957      -1.7138    1.8208e-14      -1.7138
ENSG00000116337    1  110123726  110209673    219      38  59957       -1.748    1.8208e-14       -1.748
ENSG00000168765    1  110163703  110243118    158      29  59957      -1.3219    1.8208e-14      -1.3219
ENSG00000213366    1  110175644  110287171    276      46  59957       1.2835    1.8208e-14       1.2835
ENSG00000134184    1  110195436  110286661    234      47  59957       1.6013    1.8208e-14       1.6013
ENSG00000134201    1  110219864  110353050    398      65  59957       1.6038    1.8208e-14       1.6038
ENSG00000134202    1  110241554  110319384    249      45  59957       1.6259    1.8208e-14       1.6259
ENSG00000198758    1  110257702  110341649    289      45  59957      0.81966    1.8208e-14      0.81966
ENSG00000184371    1  110417864  110508614    295      57  59957       1.1812    1.8208e-14       1.1812
ENSG00000168710    1  110492308  110601357    220      34  59957       1.1334    1.8208e-14       1.1334
ENSG00000143093    1  110539199  110652263    261      31  59957       1.3954    1.8208e-14       1.3954
ENSG00000156150    1  110567616  110648322    201      31  59957        1.328    1.8208e-14        1.328
ENSG00000186150    1  110620062  110691569    237      45  59957      0.95485    1.8208e-14      0.95485
ENSG00000197106    1  110658108  110779824    347      52  59957      0.83241    1.8208e-14      0.83241
ENSG00000116396    1  110718965  110860722    525      48  59957      0.11954    1.8208e-14      0.11954
ENSG00000162775    1  110846128  110924299    250      29  59957     -0.39115    1.8208e-14     -0.39115
ENSG00000168679    1  110870470  110968704    257      21  59957    -0.067719    1.8208e-14    -0.067719
ENSG00000134248    1  110908871  110985564    233      32  59957     -0.29754    1.8208e-14     -0.29754
ENSG00000143125    1  110958822  111034976    289      51  59957     -0.65582    1.8208e-14     -0.65582
ENSG00000143105    1  111024839  111096797    270      37  59957      0.22229    1.8208e-14      0.22229
ENSG00000177301    1  111101202  111209096    344      51  59957     0.092901    1.8208e-14     0.092901
ENSG00000177272    1  111179310  111252655    197      30  59957     -0.92482    1.8208e-14     -0.92482
ENSG00000143119    1  111380775  111477550    432      29  59957       1.4004    1.8208e-14       1.4004
ENSG00000121931    1  111454807  111541701    257      30  59957      0.21171    1.8208e-14      0.21171
ENSG00000156171    1  111624955  111717838    256      24  59957       1.8138    1.8208e-14       1.8138
ENSG00000134255    1  111647249  111762724    317      53  59957       3.0243    1.8208e-14       3.0243
