# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000221823    2   68370989   68518369    246      14  215109       1.1819   -2.2204e-16       1.1819
ENSG00000119865    2   68476303   68582183    266      31  216771        1.088   -2.2204e-16        1.088
ENSG00000115956    2   68557305   68659585    475      23  221354      0.32044   -2.7756e-16      0.32044
ENSG00000204923    2   68651551   68729390    192      18  212646     -0.21457   -2.7756e-16     -0.21457
ENSG00000169621    2   68659693   68893004    560      20  204813      -0.4989   -2.7756e-16      -0.4989
ENSG00000169618    2   68835721   68917708    203      25  214976      -1.1782   -2.2204e-16      -1.1782
ENSG00000163219    2   68871733   69088965    775      48  220449       -1.533   -2.2204e-16       -1.533
ENSG00000163217    2   69057613   69133649    189      25  222349      0.79937   -3.3307e-16      0.79937
ENSG00000183607    2   69137364   69215102    211      26  218222      -1.2019   -2.2204e-16      -1.2019
ENSG00000169605    2   69166705   69243106    250      18  220537     -0.29212   -2.7756e-16     -0.29212
ENSG00000169604    2   69205310   69511459    744      60  219633      0.23537   -2.7756e-16      0.23537
ENSG00000198380    2   69511905   69649382    265      10  217224     -0.77872   -3.3307e-16     -0.77872
ENSG00000169599    2   69587882   69699760    203      10  218937     -0.70757   -3.3307e-16     -0.70757
ENSG00000115977    2   69653532   69936481    353      24  215095     -0.45925   -2.7756e-16     -0.45925
ENSG00000196975    2   69836557   70088596    422      26  217142      -2.1234   -4.4409e-16      -2.1234
ENSG00000087338    2   70021774   70143528    208      11  216889      -2.0458   -4.4409e-16      -2.0458
ENSG00000124380    2   70085692   70167707    126       7  219061      -1.6505   -2.2204e-16      -1.6505
ENSG00000059728    2   70089820   70205077    192      14  219870      -2.5088   -4.4409e-16      -2.5088
ENSG00000244617    2   70152226   70224397    112      13  217365      -2.4334   -4.4409e-16      -2.4334
ENSG00000169564    2   70279585   70351332    113       6  220846      -2.5012   -4.4409e-16      -2.5012
ENSG00000115998    2   70342012   70510747    310      12  220639      -1.4725   -2.2204e-16      -1.4725
ENSG00000116001    2   70401576   70510792    178       7  219194     -0.81529   -3.3307e-16     -0.81529
ENSG00000116005    2   70449518   70543323    166       7  217275     -0.87197   -3.3307e-16     -0.87197
ENSG00000143977    2   70473494   70555903    164       8  217203      -1.1816   -2.2204e-16      -1.1816
ENSG00000035141    2   70488107   70564222    149       9  218184      -1.3901   -2.2204e-16      -1.3901
ENSG00000163235    2   70639412   70816325    558      41  219563       -1.196   -2.2204e-16       -1.196
ENSG00000075340    2   70799750   71030357    839      49  219140      0.88789   -3.3307e-16      0.88789
ENSG00000183733    2   70969442   71052775    272      26  217143      0.13998   -2.7756e-16      0.13998
ENSG00000152672    2   71000775   71082732    350      31  217470     -0.41936   -2.7756e-16     -0.41936
ENSG00000116031    2   71022347   71097952    320      24  215631     -0.37275   -2.7756e-16     -0.37275
ENSG00000116035    2   71092720   71195576    308      36  212238      0.65611   -3.3307e-16      0.65611
ENSG00000116039    2   71128012   71227536    295      47  209591      0.64372   -3.3307e-16      0.64372
ENSG00000144031    2   71170510   71247626    211      41  204232      0.44138   -2.7756e-16      0.44138
ENSG00000144043    2   71178068   71257075    205      39  207914     -0.08915   -2.7756e-16     -0.08915
ENSG00000124357    2   71256474   71341935    319      26  214316      0.39447   -2.7756e-16      0.39447
ENSG00000124370    2   71301814   71392369    273      24  214315      0.16609   -2.7756e-16      0.16609
ENSG00000124383    2   71322444   71412231    315      31  217207     -0.31196   -2.7756e-16     -0.31196
ENSG00000124374    2   71374869   71489213    386      32  218963     -0.65031   -3.3307e-16     -0.65031
ENSG00000075292    2   71468691   71697199    664      31  220818     -0.64359   -3.3307e-16     -0.64359
ENSG00000135636    2   71645852   71948898    917      93  213772      -1.5845   -2.2204e-16      -1.5845
ENSG00000003137    2   72321367   72410167    186      24  216033      -2.0206   -4.4409e-16      -2.0206
ENSG00000144036    2   72368113   73088170    912      20  215254      -2.3808   -4.4409e-16      -2.3808
ENSG00000116096    2   73079489   73154287     83       9  216146      -2.6047   -4.4409e-16      -2.6047
ENSG00000135638    2   73108389   73197020     69      12  210575      -1.6866   -2.2204e-16      -1.6866
ENSG00000144040    2   73134165   73337747    280      16  216756       1.4255   -2.2204e-16       1.4255
ENSG00000135631    2   73265510   73418849    376      21  220283       1.1155   -2.2204e-16       1.1155
ENSG00000214513    2   73394386   73474641    194      18  222607      0.15049   -2.7756e-16      0.15049
ENSG00000135632    2   73406350   73489365    191      18  222568      0.23148   -2.7756e-16      0.23148
ENSG00000135617    2   73420134   73495366    158      17  222453      0.23456   -2.7756e-16      0.23456
ENSG00000135624    2   73425548   73515149    160      19  220123      0.18112   -2.7756e-16      0.18112
ENSG00000163013    2   73446810   73546559    142      22  217334     -0.12694   -2.7756e-16     -0.12694
ENSG00000135625    2   73483058   73555833     77      16  210366      -1.2177   -2.2204e-16      -1.2177
ENSG00000116127    2   73577886   73872920    476      12  217391       -1.525   -2.2204e-16       -1.525
ENSG00000144035    2   73832959   73904520    173      10  221608      -1.2091   -2.2204e-16      -1.2091
ENSG00000144034    2   73921231   73999527    112       4  220672       -1.442   -2.2204e-16       -1.442
ENSG00000144048    2   73954311   74042284     56       3  216814      -1.3792   -2.2204e-16      -1.3792
ENSG00000124356    2   74021086   74135786    231      24  218958     -0.61318   -3.3307e-16     -0.61318
ENSG00000163017    2   74084441   74181992    303      27  217644      0.66521   -3.3307e-16      0.66521
ENSG00000114956    2   74118953   74221088    254      20  211467       1.4347   -2.2204e-16       1.4347
ENSG00000187605    2   74194840   74370303    341      25  200427      0.99276   -3.3307e-16      0.99276
ENSG00000163170    2   74327525   74410121    190      19  205181      0.88084   -3.3307e-16      0.88084
ENSG00000114978    2   74344655   74441025    195      19  212440      0.56872   -3.3307e-16      0.56872
ENSG00000065911    2   74390689   74479692    131      14  219798    -0.051775   -2.7756e-16    -0.051775
ENSG00000188687    2   74408369   74605541    254      25  213895       1.4166   -2.2204e-16       1.4166
ENSG00000204843    2   74553281   74654214    101       7  206006       1.5073   -2.2204e-16       1.5073
ENSG00000159239    2   74606304   74683718     64       5  199738      0.88844   -3.3307e-16      0.88844
ENSG00000005448    2   74613805   74687882     59       5  200898      0.77595   -3.3307e-16      0.77595
ENSG00000114993    2   74617963   74704549     68       6  199000       0.5038   -3.3307e-16       0.5038
ENSG00000115274    2   74647150   74723011     46       5  206492      0.31403   -2.7756e-16      0.31403
ENSG00000239779    2   74650456   74723018     44       5  208950      0.36007   -2.7756e-16      0.36007
ENSG00000115275    2   74653184   74727537     47       6  209440      0.36548   -2.7756e-16      0.36548
ENSG00000204822    2   74664085   74735449     49       6  210870      0.32475   -2.7756e-16      0.32475
ENSG00000135637    2   74664113   74745535     59       6  212942      0.29476   -2.7756e-16      0.29476
ENSG00000115282    2   74675200   74757013     56       5  215423      0.46219   -2.7756e-16      0.46219
ENSG00000179528    2   74689644   74765443     51       6  220022      0.58825   -3.3307e-16      0.58825
ENSG00000115289    2   74697170   74770707     48       6  223233      0.76606   -3.3307e-16      0.76606
ENSG00000115297    2   74705590   74779274     46       6  223761      0.55239   -3.3307e-16      0.55239
ENSG00000144045    2   74710258   74788463     47       6  223325      0.56471   -3.3307e-16      0.56471
ENSG00000115307    2   74718772   74792066     50       7  222614      0.63449   -3.3307e-16      0.63449
ENSG00000115317    2   74721504   74795472     48       7  222492      0.64143   -3.3307e-16      0.64143
ENSG00000115318    2   74724541   74817817     54       9  219488      0.70497   -3.3307e-16      0.70497
ENSG00000115325    2   74741153   74819681     37       8  218183       1.0046   -2.2204e-16       1.0046
ENSG00000159374    2   74750010   74910465     86      10  212856      0.45607   -2.7756e-16      0.45607
ENSG00000135622    2   74846355   74944186    104       5  216422     -0.59087   -3.3307e-16     -0.59087
ENSG00000159399    2   75026108   75155486    318      39  216022     -0.83141   -3.3307e-16     -0.83141
ENSG00000115350    2   75150619   75232255    169      15  184766      -1.2048   -2.2204e-16      -1.2048
ENSG00000115353    2   75238590   75461826    545      52  216432      0.77942   -3.3307e-16      0.77942
ENSG00000115363    2   75661428   75831848    495      62  218130      -1.4539   -2.2204e-16      -1.4539
ENSG00000115364    2   75838909   75952977    342      25  220429     -0.36393   -2.7756e-16     -0.36393
ENSG00000005436    2   75844126   75973115    379      26  220893    -0.058813   -2.7756e-16    -0.058813
ENSG00000176204    2   76939845   77855445   2657     107  210053      -2.8487   -4.4409e-16      -2.8487
ENSG00000143954    2   79217812   79290631    336      16  222497      0.40438   -2.7756e-16      0.40438
ENSG00000172023    2   79277156   79350145    244      33  219056     -0.45786   -2.7756e-16     -0.45786
ENSG00000115386    2   79312488   79385545    216      36  220315     0.028881   -2.8103e-16     0.028881
ENSG00000172016    2   79349132   79421879    216      34  220203       1.7918   -2.2204e-16       1.7918
ENSG00000066032    2   79377357   80910905   4246     252  214823       2.4054   -4.4409e-16       2.4054
ENSG00000162951    2   80480483   80566874    179      33  213365       0.3006   -2.7756e-16       0.3006
ENSG00000163541    2   84615647   84722169    150       8  215510     -0.47725   -2.7756e-16     -0.47725
ENSG00000115423    2   84708579   85081713    744      18  218841     0.092093   -2.7756e-16     0.092093
ENSG00000186854    2   85013774   85169132    366      25  221572       0.1742   -2.7756e-16       0.1742
ENSG00000034510    2   85097749   85168795    146      14  221691      -2.3759   -4.4409e-16      -2.3759
ENSG00000176407    2   85163216   85321595    247      24  215908     -0.41877   -2.7756e-16     -0.41877
ENSG00000152284    2   85325533   85572511    853      65  214774     -0.83328   -3.3307e-16     -0.83328
ENSG00000152291    2   85510147   85590548    224      29  208770     -0.39835   -2.7756e-16     -0.39835
ENSG00000042445    2   85534211   85616743    197      25  210125      -1.0827   -2.2204e-16      -1.0827
ENSG00000115459    2   85546517   85653875    292      25  214285      -1.6528   -2.2204e-16      -1.6528
ENSG00000042493    2   85586871   85680555    269      26  216071      -2.0677   -4.4409e-16      -2.0677
ENSG00000168906    2   85731288   85807403    236      21  213393      0.97727   -3.3307e-16      0.97727
ENSG00000115486    2   85736846   85823670    265      17  213631       1.0869   -2.2204e-16       1.0869
ENSG00000118640    2   85753685   85844154    237      23  214555       1.1402   -2.2204e-16       1.1402
ENSG00000168899    2   85776531   85855535    181      23  213541       0.6639   -3.3307e-16       0.6639
ENSG00000168894    2   85787848   85859736    158      21  213590      0.65274   -3.3307e-16      0.65274
ENSG00000168890    2   85790671   85865319    156      22  215262      0.55647   -3.3307e-16      0.55647
ENSG00000168883    2   85794979   85911403    207      31  213645      0.10143   -2.7756e-16      0.10143
ENSG00000168887    2   85798777   85874189    140      21  213004      0.41643   -2.7756e-16      0.41643
ENSG00000168878    2   85849437   85930864    174      22  215880      -1.7289   -2.2204e-16      -1.7289
ENSG00000115523    2   85877298   85960977    220      24  216789      -2.1432   -4.4409e-16      -2.1432
ENSG00000168874    2   85943467   86050189    310      42  220567      -1.1786   -2.2204e-16      -1.1786
ENSG00000115525    2   86031267   86151137    399      23  220119     -0.64389   -3.3307e-16     -0.64389
ENSG00000068654    2   86212339   86368278    331      18  215736      0.53208   -3.3307e-16      0.53208
ENSG00000132300    2   86298305   86404280    248      17  217836        1.214   -2.2204e-16        1.214
ENSG00000132305    2   86336055   86457893    323      13  218556       1.5046   -2.2204e-16       1.5046
ENSG00000132313    2   86391478   86475917    247      14  219993       1.4763   -2.2204e-16       1.4763
ENSG00000068615    2   86406116   86600206    578      21  221676      0.12088   -2.7756e-16      0.12088
ENSG00000115548    2   86632770   86754839    257      16  219456      0.59306   -3.3307e-16      0.59306
ENSG00000115561    2   86695554   86983245    450      27  216685      0.66612   -3.3307e-16      0.66612
ENSG00000239305    2   86795516   86885989    175      19  216183      0.48816   -2.7756e-16      0.48816
ENSG00000153561    2   86912296   87040164    134      13  219564       0.8671   -3.3307e-16       0.8671
ENSG00000153563    2   86976729   87070519    178      18  216894      0.61907   -3.3307e-16      0.61907
ENSG00000172116    2   87007462   87124047    185      18  214169     0.069594   -2.7756e-16     0.069594
ENSG00000187627    2   87100076   87276104     32       3  211502      -1.1766   -2.2204e-16      -1.1766
ENSG00000183281    2   87194682   87283975      3       1  186545      0.16683   -2.7756e-16      0.16683
ENSG00000185304    2   88020474   88320309     68       6  200516    -0.052333   -2.7756e-16    -0.052333
ENSG00000172086    2   88291724   88390248    176      16  207882     -0.46412   -2.7756e-16     -0.46412
ENSG00000115593    2   88332299   88447906    293      33  217971      -1.3785   -2.2204e-16      -1.3785
ENSG00000163586    2   88387510   88462635    229      31  220219      -1.4508   -2.2204e-16      -1.4508
ENSG00000144115    2   88434835   88521146    184      22  214494      -1.4986   -2.2204e-16      -1.4986
ENSG00000172073    2   88789169   88864102    210      17  218137      0.29499   -2.7756e-16      0.29499
ENSG00000172071    2   88821259   88962094    231      22  220653      -1.5706   -2.2204e-16      -1.5706
ENSG00000153574    2   88956162   89085452    239       9  220104       -1.688   -2.2204e-16       -1.688
ENSG00000163060    2   95502178   95577574     58       4  198777      -2.4446   -4.4409e-16      -2.4446
ENSG00000172005    2   95656422   95754737     54       7  215732      -1.5915   -2.2204e-16      -1.5915
ENSG00000144029    2   95717952   95850179     60       5  218303      -1.3678   -2.2204e-16      -1.3678
ENSG00000144026    2   95778075   95866158     40       4  221169      -1.3942   -2.2204e-16      -1.3942
ENSG00000163067    2   95796177   95885065     41       5  219979      -1.4136   -2.2204e-16      -1.4136
ENSG00000155066    2   95905201   95992056     61       4  220083     -0.59508   -3.3307e-16     -0.59508
ENSG00000115041    2   95928052   96086825    108       9  218319      -1.0325   -2.2204e-16      -1.0325
ENSG00000115042    2   96033469   96117364     25       7  213230      -2.5716   -4.4409e-16      -2.5716
ENSG00000144015    2   96222766   96300526     15       7  204351      -1.7599   -2.2204e-16      -1.7599
ENSG00000174501    2   96479587   96692541    118      11  214091     -0.55837   -3.3307e-16     -0.55837
ENSG00000186281    2   96652694   96740199     44       7  219142     -0.25751   -2.7756e-16     -0.25751
ENSG00000222040    2   96743707   96816984     59       7  219250      0.28049   -2.7756e-16      0.28049
ENSG00000188886    2   96754589   96839175     67       8  217679      0.16374   -2.7756e-16      0.16374
ENSG00000158050    2   96773905   96846179     70       9  217657       0.2621   -2.7756e-16       0.2621
ENSG00000084090    2   96815597   96909563     78       9  214903      0.32356   -2.7756e-16      0.32356
ENSG00000135956    2   96879254   96966732     77      12  214733     -0.74354   -3.3307e-16     -0.74354
ENSG00000144021    2   96896870   96974087     67      10  215841     -0.78624   -3.3307e-16     -0.78624
ENSG00000144028    2   96905074   97006297     87      12  213459       -1.104   -2.2204e-16       -1.104
ENSG00000198885    2   96956069   97029091     64       9  205728      -1.0966   -2.2204e-16      -1.0966
ENSG00000121152    2   96966525   97074583    103      13  207671      -1.1447   -2.2204e-16      -1.1447
ENSG00000196843    2   97167480   97253375     87      14  219408     -0.72496   -3.3307e-16     -0.72496
ENSG00000114982    2   97223907   97343524    110      15  218292     -0.79476   -3.3307e-16     -0.79476
ENSG00000114988    2   97336666   97440801    103       9  214210      0.30675   -2.7756e-16      0.30675
ENSG00000158158    2   97391639   97512628    130       7  216950      0.46672   -2.7756e-16      0.46672
ENSG00000168763    2   97446982   97534648     85       6  218705      0.41612   -2.7756e-16      0.41612
ENSG00000163126    2   97455263   97558671     92       9  213903      0.43191   -2.7756e-16      0.43191
ENSG00000213337    2   97467348   97558832     72       7  211574      0.45434   -2.7756e-16      0.45434
ENSG00000168758    2   97490453   97571494     77       8  208165       0.5238   -3.3307e-16       0.5238
ENSG00000168754    2   97506620   97719175    286      17  216145     -0.27919   -2.7756e-16     -0.27919
ENSG00000144199    2   97714320   97795619     36       3  221076     -0.12427   -2.7756e-16     -0.12427
ENSG00000135976    2   97744233   97965258     70       5  214788     -0.44152   -2.7756e-16     -0.44152
ENSG00000135940    2   98227503   98299846     55       7  207839      -1.2302   -2.2204e-16      -1.2302
ENSG00000115073    2   98237431   98315570     76      10  200910      -1.7447   -2.2204e-16      -1.7447
ENSG00000115085    2   98295023   98391325    151      20  202039      -2.1598   -4.4409e-16      -2.1598
ENSG00000075568    2   98337799   98647388    530      21  209753     -0.93252   -3.3307e-16     -0.93252
ENSG00000168658    2   98668579   98964762    693      34  218077     -0.32098   -2.7756e-16     -0.32098
ENSG00000144191    2   98927618   99050064    290      28  213129    -0.098311   -2.7756e-16    -0.098311
ENSG00000040933    2   99026317   99245853    312      11  217640      0.81524   -3.3307e-16      0.81524
ENSG00000183513    2   99180773   99259978    112      10  216539      0.64235   -3.3307e-16      0.64235
ENSG00000115446    2   99190042   99269978    113      10  217894       0.6482   -3.3307e-16       0.6482
ENSG00000071073    2   99200569   99382589    320      24  205081       2.0241   -4.4409e-16       2.0241
ENSG00000135951    2   99578724   99806427    528      16  195422      0.63808   -3.3307e-16      0.63808
ENSG00000241962    2   99722948   99974204    542      21  211545       1.8288   -2.2204e-16       1.8288
ENSG00000144182    2   99736418   99814620    185      12  204161     -0.49063   -2.7756e-16     -0.49063
ENSG00000158411    2   99742890   99832521    200      14  207386     -0.16465   -2.7756e-16     -0.16465
ENSG00000185674    2   99823709   99906745    175      19  220078       2.1242   -4.4409e-16       2.1242
ENSG00000144214    2   99865701   99956205    190      16  218265       2.9998   -4.4409e-16       2.9998
ENSG00000115514    2   99900445   99992165    189      17  215864       3.2961   -4.4409e-16       3.2961
ENSG00000158417    2   99918816  100052789    290      15  214763       3.4764   -4.4409e-16       3.4764
ENSG00000135945    2   99981938  100141497    309      14  215775       3.6681   -4.4409e-16       3.6681
ENSG00000144218    2  100127323  100794201   1266      53  211979       2.2807   -4.4409e-16       2.2807
ENSG00000170500    2  100854753  100974195    397      18  215987       1.5975   -2.2204e-16       1.5975
ENSG00000115526    2  100973327  101069118    288      22  216656      0.99081   -3.3307e-16      0.99081
ENSG00000204640    2  101051944  101134742    467      18  220851     -0.48173   -2.7756e-16     -0.48173
ENSG00000115539    2  101144152  101228197    208      23  217575     -0.40867   -2.7756e-16     -0.40867
ENSG00000170485    2  101401614  101648291    679      68  216494       1.1656   -2.2204e-16       1.1656
ENSG00000071082    2  101583177  101675494    226      27  219230     -0.11754   -2.7756e-16     -0.11754
ENSG00000204634    2  101589079  101904328    698      42  218903      -1.5628   -2.2204e-16      -1.5628
ENSG00000158435    2  101834264  101921778    123      16  206963     -0.58526   -3.3307e-16     -0.58526
ENSG00000163162    2  101852681  101960163    182      24  210821     -0.96458   -3.3307e-16     -0.96458
ENSG00000175874    2  101927013  102039057    242      23  216730      -1.1035   -2.2204e-16      -1.1035
ENSG00000071054    2  102278312  102546149    422      27  214491     0.053482   -2.7756e-16     0.053482
ENSG00000115590    2  102573306  102680006    296      17  217811      -0.1213   -2.7756e-16      -0.1213
ENSG00000115594    2  102646004  102831334    568      37  213314      0.56867   -3.3307e-16      0.56867
ENSG00000115598    2  102768433  102891462    392      26  209926       1.0184   -2.2204e-16       1.0184
ENSG00000115602    2  102892962  103003497    372      20  215668      -2.5746   -4.4409e-16      -2.5746
ENSG00000115604    2  102892989  103050218    528      20  217161       -2.748   -4.4409e-16       -2.748
ENSG00000115607    2  103000149  103104025    403      18  220955      -2.5667   -4.4409e-16      -2.5667
ENSG00000180251    2  103054762  103185431    500      25  221928      -1.8167   -2.2204e-16      -1.8167
ENSG00000115616    2  103201166  103362777    353      33  219400    -0.096572   -2.7756e-16    -0.096572
ENSG00000135953    2  103297299  103388347    208      21  218813       1.3748   -2.2204e-16       1.3748
ENSG00000170417    2  103318367  103495352    288      17  219071       1.5992   -2.2204e-16       1.5992
ENSG00000198914    2  105436969  105511929    115      17  221934     -0.31027   -2.7756e-16     -0.31027
ENSG00000135972    2  105619441  105751418    351      13  217843     0.064182   -2.7756e-16     0.064182
ENSG00000135973    2  105823200  105894924    142      24  217050      -1.2587   -2.2204e-16      -1.2587
ENSG00000135966    2  105845871  105981491    372      33  218810       -1.631   -2.2204e-16       -1.631
ENSG00000135974    2  105918816  106000668    247      26  218203      -1.0972   -2.2204e-16      -1.0972
ENSG00000115641    2  105939169  106089970    445      58  214328      -1.2818   -2.2204e-16      -1.2818
ENSG00000071051    2  106326354  106545730    758      41  219619       1.2809   -2.2204e-16       1.2809
ENSG00000115652    2  106674759  106845795    437      38  218512      0.13742   -2.7756e-16      0.13742
ENSG00000153165    2  106986446  107119832     93      22  216537       1.4004   -2.2204e-16       1.4004
ENSG00000144057    2  107383056  107538564    461      36  211152      0.31697   -2.7756e-16      0.31697
ENSG00000196862    2  108408388  108542297     89      14  221614     -0.36502   -2.7756e-16     -0.36502
ENSG00000115665    2  108567979  108665450    221      37  214676     -0.35715   -2.7756e-16     -0.35715
ENSG00000196228    2  108828651  108916807    251      25  219811      0.07662   -2.7756e-16      0.07662
ENSG00000198203    2  108870095  108961371    268      38  220281      0.49949   -2.7756e-16      0.49949
ENSG00000198075    2  108959367  109039513    216      18  210091     -0.40258   -2.7756e-16     -0.40258
ENSG00000135968    2  109030017  109160871    348      15  212418     -0.85513   -3.3307e-16     -0.85513
ENSG00000169756    2  109115857  109338702    509      18  202680     -0.65635   -3.3307e-16     -0.65635
ENSG00000153201    2  109300937  109437267    164      12  213734      0.75518   -3.3307e-16      0.75518
ENSG00000163006    2  109368213  109536933    281      11  219055       1.6612   -2.2204e-16       1.6612
ENSG00000135960    2  109475927  109640828    363      30  215689       1.6318   -2.2204e-16       1.6318
ENSG00000172985    2  109710804  110297207   1181      72  213331        1.046   -2.2204e-16        1.046
ENSG00000198142    2  110336911  110411563    215      22  213280      -1.0837   -2.2204e-16      -1.0837
ENSG00000144063    2  110806447  110909143     90      10  213706      -2.4469   -4.4409e-16      -2.4469
ENSG00000144061    2  110844888  110997643    191      12  215699      -2.4793   -4.4409e-16      -2.4793
ENSG00000169679    2  111360275  111470691     57       5  213009     -0.88989   -3.3307e-16     -0.88989
ENSG00000153093    2  111455150  111910799   1141      68  212794      -1.4655   -2.2204e-16      -1.4655
ENSG00000153094    2  111841955  111961024    255      21  217643      -1.4419   -2.2204e-16      -1.4419
ENSG00000153107    2  112488848  112677267    248      27  209530      -1.8385   -2.2204e-16      -1.8385
ENSG00000153208    2  112621056  112822138    607      23  215781       -1.976   -2.2204e-16       -1.976
ENSG00000153214    2  112777800  112911895    353      30  212638      0.32145   -2.7756e-16      0.32145
ENSG00000144152    2  112860962  112980791    245      34  206153      0.73424   -3.3307e-16      0.73424
ENSG00000144161    2  112934102  113047713    174      17  213758       1.3615   -2.2204e-16       1.3615
ENSG00000188177    2  112998171  113132640    194      15  214366       1.9746   -2.2204e-16       1.9746
ENSG00000169629    2  113092669  113227065     63      13  215148       1.7961   -2.2204e-16       1.7961
ENSG00000114999    2  113204731  113334316    224      21  212331      0.32172   -2.7756e-16      0.32172
ENSG00000125630    2  113264492  113369635    228      22  215360      0.24073   -2.7756e-16      0.24073
ENSG00000125611    2  113306817  113381852    173      23  218131      0.42456   -2.7756e-16      0.42456
ENSG00000144136    2  113368434  113456404    212      18  219066     -0.61474   -3.3307e-16     -0.61474
ENSG00000144130    2  113444063  113535456    202      25  216666      -3.1346   -4.4409e-16      -3.1346
ENSG00000169607    2  113458930  113557254    223      24  218951      -2.9073   -4.4409e-16      -2.9073
ENSG00000115008    2  113496492  113577167    163      14  219583      -1.9974   -2.2204e-16      -1.9974
ENSG00000125538    2  113552328  113629480    141      19  219305      -1.8994   -2.2204e-16      -1.8994
ENSG00000125571    2  113635548  113711459    237      14  219603     -0.42526   -2.7756e-16     -0.42526
ENSG00000136688    2  113695780  113778242    199      16  217845     -0.48967   -2.7756e-16     -0.48967
ENSG00000136694    2  113728038  113800621    169      17  218112     -0.81779   -3.3307e-16     -0.81779
ENSG00000136696    2  113744668  113845444    410      26  218852      -1.2774   -2.2204e-16      -1.2774
ENSG00000136695    2  113781215  113857959    398      25  219377      -1.2988   -2.2204e-16      -1.2988
ENSG00000136697    2  113790547  113868427    413      26  219595      -1.4454   -2.2204e-16      -1.4454
ENSG00000136689    2  113829791  113926593    439      27  218672      -1.1504   -2.2204e-16      -1.1504
ENSG00000125637    2  113879902  114001973    374      42  214894       1.4757   -2.2204e-16       1.4757
ENSG00000125618    2  113938574  114071527    418      32  219361       1.3119   -2.2204e-16       1.3119
ENSG00000184492    2  114221661  114293728      7       3  196979    -0.019625   -2.8103e-16    -0.019625
ENSG00000144134    2  114349806  114435973     68      11  218877     -0.53376   -3.3307e-16     -0.53376
ENSG00000115084    2  114427588  114549400    382      21  219541     -0.32837   -2.7756e-16     -0.32837
ENSG00000115091    2  114612537  114755173    419      21  208134     -0.32883   -2.7756e-16     -0.32883
ENSG00000175497    2  115164876  116638328   3225     117  213953       1.9319   -2.2204e-16       1.9319
ENSG00000088205    2  118537226  118624955    243      27  214313       0.7509   -3.3307e-16       0.7509
ENSG00000125633    2  118638054  118806709    513      23  216083     -0.61578   -3.3307e-16     -0.61578
ENSG00000125629    2  118811028  118903573    264      36  218130     -0.85528   -3.3307e-16     -0.85528
ENSG00000163064    2  119564747  119640254    210      28  219171       1.0126   -2.2204e-16       1.0126
ENSG00000019169    2  119664742  119787236    317      29  208467      0.96245   -3.3307e-16      0.96245
ENSG00000144119    2  119878819  119951465    257      27  201145     -0.30772   -2.7756e-16     -0.30772
ENSG00000115107    2  119946384  120058228    377      38  217693      -1.5248   -2.2204e-16      -1.5248
ENSG00000186132    2  120024801  120159404    458      31  218661     0.029349   -2.8103e-16     0.029349
ENSG00000155368    2  120089497  120165126    259      17  221255      0.20044   -2.7756e-16      0.20044
ENSG00000171227    2  120152477  120231096    211      24  217445      0.82255   -3.3307e-16      0.82255
ENSG00000080293    2  120162419  120317070    359      30  216025      0.94669   -3.3307e-16      0.94669
ENSG00000144120    2  120401743  120479083    218      14  219641     -0.63017   -3.3307e-16     -0.63017
ENSG00000088179    2  120482207  120776394    453      19  217330     -0.41524   -2.7756e-16     -0.41524
ENSG00000115109    2  120735581  120971695    356      14  217136    -0.040643   -2.7756e-16    -0.040643
ENSG00000226479    2  120943854  121015984    114       9  223030       0.5153   -3.3307e-16       0.5153
ENSG00000144118    2  120962640  121087289    220      12  219495      0.70433   -3.3307e-16      0.70433
ENSG00000163083    2  121068719  121144384    146      24  216355      -1.5789   -2.2204e-16      -1.5789
ENSG00000268194    2  121186911  121258697    204      26  208602      -0.3727   -2.7756e-16      -0.3727
ENSG00000074047    2  121458199  121785229    619      66  210549     -0.66367   -3.3307e-16     -0.66367
ENSG00000115112    2  121939163  122077783    310      40  216187     -0.25838   -2.7756e-16     -0.25838
ENSG00000074054    2  122060352  122442163    780      19  216174     -0.59664   -3.3307e-16     -0.59664
ENSG00000155438    2  122449521  122529499    132      10  146630     -0.32554   -2.7756e-16     -0.32554
ENSG00000211460    2  122459679  122560429    156      12  157421     -0.13572   -2.7756e-16     -0.13572
ENSG00000155052    2  124747864  125707864   2723     121  217166       0.7505   -3.3307e-16       0.7505
ENSG00000136732    2  127378509  127489246    376      45  216228      -1.3325   -2.2204e-16      -1.3325
ENSG00000136717    2  127770603  127899931    495      38  217164     -0.14514   -2.7756e-16     -0.14514
ENSG00000186684    2  127906696  128012654    334      29  215142      -1.1672   -2.2204e-16      -1.1672
ENSG00000163161    2  127979866  128086752    228      22  214403     -0.20308   -2.7756e-16     -0.20308
ENSG00000169967    2  128021306  128181041    352      19  215895     -0.20925   -2.7756e-16     -0.20925
ENSG00000115718    2  128141003  128221822    196      21  217448       -1.111   -2.2204e-16       -1.111
ENSG00000163166    2  128158783  128319462    372      23  217567     -0.37167   -2.7756e-16     -0.37167
ENSG00000169994    2  128258378  128430304    467      43  213013    -0.044505   -2.7756e-16    -0.044505
ENSG00000072163    2  128360956  128474360    376      39  205147     -0.23299   -2.7756e-16     -0.23299
