# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000174944    3  150894905  151031255     98      11  204402      0.63712   -1.1102e-16      0.63712
ENSG00000138271    3  150976891  151069740     92       9  204402       1.7714   -2.2204e-16       1.7714
ENSG00000181631    3  151009100  151082336     94      10  204402       2.4012             0       2.4012
ENSG00000169313    3  151020168  151137600    167      17  204402       2.9833             0       2.9833
ENSG00000152580    3  151108172  151211497     97      15  204402       2.1039             0       2.1039
ENSG00000114771    3  151496825  151581276     79      12  204402       1.0807   -2.2204e-16       1.0807
ENSG00000198829    3  151556431  151637405     63      10  204402      0.69943   -1.1102e-16      0.69943
ENSG00000152601    3  151926617  152218569    152      16  204402     -0.50036   -1.1102e-16     -0.50036
ENSG00000169860    3  152517736  152590841     50       8  204402     -0.79283   -1.1102e-16     -0.79283
ENSG00000181467    3  152845029  152921265     24       5  204402      0.45272   -1.1102e-16      0.45272
ENSG00000114790    3  153803792  154010616    179      11  204402      0.60146   -1.1102e-16      0.60146
ENSG00000174953    3  153955335  154077286     67       8  204402        1.494   -2.2204e-16        1.494
ENSG00000174948    3  154020461  154182504    135      16  204402      0.38052   -1.1102e-16      0.38052
ENSG00000196549    3  154706913  154936497    139      35  204402    -0.015921   -1.2837e-16    -0.015921
ENSG00000114805    3  155058369  155497856    354      23  204402       1.4686   -2.2204e-16       1.4686
ENSG00000174928    3  155445401  155559140     50       9  204402     -0.50036   -1.1102e-16     -0.50036
ENSG00000169359    3  155503813  155607218     41       8  204402     -0.48099   -1.1102e-16     -0.48099
ENSG00000163655    3  155553325  155696815     78       9  204402     -0.65973   -1.1102e-16     -0.65973
ENSG00000169282    3  155720490  156291545    468      50  204402      -1.5628   -2.2204e-16      -1.5628
ENSG00000114850    3  156222929  156307973    142      17  204402     -0.85929   -1.1102e-16     -0.85929
ENSG00000163659    3  156356024  156459559    107       8  204402      0.40024   -1.1102e-16      0.40024
ENSG00000197980    3  156508270  156798918    228      21  204402      0.32612   -1.1102e-16      0.32612
ENSG00000163660    3  156829297  156913549     43       6  204402       1.6435   -2.2204e-16       1.6435
ENSG00000197415    3  156942531  157286408    341      23  204402       0.8989   -1.1102e-16       0.8989
ENSG00000163661    3  157119578  157196417     78      11  204402     -0.80609   -1.1102e-16     -0.80609
ENSG00000168779    3  157779948  157859292     56       6  204402      0.49209   -1.1102e-16      0.49209
ENSG00000174891    3  157788644  158298519    358      13  204402      -0.6194   -1.1102e-16      -0.6194
ENSG00000178053    3  158253952  158360041     73      10  204402      -1.2819   -2.2204e-16      -1.2819
ENSG00000168827    3  158327067  158445364    101       8  204402     -0.31875   -1.1102e-16     -0.31875
ENSG00000079257    3  158328611  158425482     83       6  204402    -0.086886    -1.249e-16    -0.086886
ENSG00000118849    3  158379681  158485485     76       8  204402     -0.54667   -1.1102e-16     -0.54667
ENSG00000118855    3  158414987  158582508    110      17  204402      -2.4517             0      -2.4517
ENSG00000250588    3  158645024  159650155    734      70  204402      -1.8186   -2.2204e-16      -1.8186
ENSG00000214216    3  158645717  159019096    309      27  204402      -2.1487             0      -2.1487
ENSG00000151967    3  159522650  159650149     81      17  204402     -0.19863   -1.3878e-16     -0.19863
ENSG00000168811    3  159671537  159748806    118      18  204402       1.8065   -2.2204e-16       1.8065
ENSG00000180044    3  159908423  159980999     24       5  204402     -0.27127   -1.1102e-16     -0.27127
ENSG00000068885    3  159939774  160152668     56       8  204402      0.12862   -1.3878e-16      0.12862
ENSG00000113810    3  160082062  160187750     41       5  204402      0.42015   -1.1102e-16      0.42015
ENSG00000213186    3  160115233  160238561     44       5  204402      0.22278   -1.3878e-16      0.22278
ENSG00000186432    3  160177783  160318376     44       5  204402     -0.43862   -1.1102e-16     -0.43862
ENSG00000179674    3  160359948  160431233     69       7  204402      -0.4206   -1.1102e-16      -0.4206
ENSG00000163590    3  160438390  160831695    290      17  204402      0.26246   -1.1102e-16      0.26246
ENSG00000169255    3  160766671  160858172     57       6  204402      0.16334   -1.3878e-16      0.16334
ENSG00000169251    3  160787484  161006320    109       8  204402     -0.74886   -1.1102e-16     -0.74886
ENSG00000196542    3  161027580  161125668     98       9  204402      -1.2497   -2.2204e-16      -1.2497
ENSG00000182447    3  161179596  161256730     86       6  204402    -0.028662   -1.2837e-16    -0.028662
ENSG00000090402    3  164661686  164831283     96       6  204402      -1.1303   -2.2204e-16      -1.1303
ENSG00000121871    3  164869508  164949897     26       5  204402      -1.0253   -2.2204e-16      -1.0253
ENSG00000114200    3  165455692  165590260    134      13  204402     -0.74634   -1.1102e-16     -0.74634
ENSG00000169064    3  166923075  167134134    144      13  204402      -1.2381   -2.2204e-16      -1.2381
ENSG00000114204    3  167124577  167231792     77       9  204402     -0.64199   -1.1102e-16     -0.64199
ENSG00000174776    3  167161472  167406771    114      13  204402     0.099231    -1.249e-16     0.099231
ENSG00000114209    3  167366086  167487727     56       2  204402     -0.15261   -1.3878e-16     -0.15261
ENSG00000163536    3  167418031  167578356     96      14  204402      0.11248    -1.249e-16      0.11248
ENSG00000173905    3  167691465  167848763    148      16  204402       -1.964   -2.2204e-16       -1.964
ENSG00000085276    3  168766287  169416406    640      76  204402     -0.71949   -1.1102e-16     -0.71949
ENSG00000184378    3  169449709  169522683     30       3  204402     -0.38403   -1.1102e-16     -0.38403
ENSG00000085274    3  169455619  169542504     37       3  204402     -0.21536   -1.3878e-16     -0.21536
ENSG00000171757    3  169476216  169565774     43       3  204402     -0.17342   -1.3878e-16     -0.17342
ENSG00000188306    3  169504710  169590563     48       4  204402      0.12685   -1.3878e-16      0.12685
ENSG00000114248    3  169521967  169622718     82      11  204402      0.11989    -1.249e-16      0.11989
ENSG00000187033    3  169594360  169691963    116      11  204402     -0.86592   -1.1102e-16     -0.86592
ENSG00000008952    3  169649423  169751161     99      10  204402     -0.71001   -1.1102e-16     -0.71001
ENSG00000173890    3  169720717  169838191     90       9  204402      0.19831   -1.3878e-16      0.19831
ENSG00000173889    3  169769520  169934537     73       7  204402      0.22067   -1.3878e-16      0.22067
ENSG00000163558    3  169905153  170058769     52       8  204402       0.9685   -1.1102e-16       0.9685
ENSG00000136603    3  170040466  170149623     47       5  204402     -0.64145   -1.1102e-16     -0.64145
ENSG00000013297    3  170101653  170613169    328      42  204402       1.4104   -2.2204e-16       1.4104
ENSG00000013293    3  170142372  170338863    138      25  204402    -0.040339   -1.3184e-16    -0.040339
ENSG00000163584    3  170547664  170623272     45       5  204402       1.9042   -2.2204e-16       1.9042
ENSG00000163577    3  170571204  170661482     22       5  204402       3.7657             0       3.7657
ENSG00000163581    3  170679137  170779539     68       5  204402       3.6453             0       3.6453
ENSG00000154310    3  170744128  171213197    355      63  204402      0.46216   -1.1102e-16      0.46216
ENSG00000075651    3  171283195  171563740    233      20  204402       2.2637             0       2.2637
ENSG00000186329    3  171526139  171691505     97      20  204402     -0.23976   -1.3878e-16     -0.23976
ENSG00000075420    3  171722418  172154455    333      55  204402       1.4787   -2.2204e-16       1.4787
ENSG00000121853    3  172127923  172201246     59       9  204402       1.2898   -2.2204e-16       1.2898
ENSG00000121858    3  172188298  172276297    111      19  204402       1.7151   -2.2204e-16       1.7151
ENSG00000144959    3  172313039  172464008    160      30  204402      0.41586   -1.1102e-16      0.41586
ENSG00000114346    3  172433472  172574264     80       8  204402      -1.9089   -2.2204e-16      -1.9089
ENSG00000144962    3  172572148  172894058    239      36  204402      -0.6497   -1.1102e-16      -0.6497
ENSG00000169760    3  173079074  174039434    931      89  204402     -0.85782   -1.1102e-16     -0.85782
ENSG00000177694    3  174121363  175558428   1276     144  204402      -2.1825             0      -2.1825
ENSG00000177565    3  176702143  176950261    119      16  204402      0.62712   -1.1102e-16      0.62712
ENSG00000197584    3  177955720  178597217    590      55  204402       -1.244   -2.2204e-16       -1.244
ENSG00000172667    3  178700011  178825067     46       7  204402       1.1011   -2.2204e-16       1.1011
ENSG00000121879    3  178830902  178992881     80      10  204402      0.49588   -1.1102e-16      0.49588
ENSG00000171121    3  178922530  179019790     80      12  204402         1.37   -2.2204e-16         1.37
ENSG00000121864    3  179005779  179088323     46       7  204402       1.9168   -2.2204e-16       1.9168
ENSG00000171109    3  179030480  179147719     51       8  204402      0.57276   -1.1102e-16      0.57276
ENSG00000114450    3  179081990  179204378     74      15  204402      0.39933   -1.1102e-16      0.39933
ENSG00000136518    3  179245668  179341196     39       5  204402      0.66878   -1.1102e-16      0.66878
ENSG00000136522    3  179271073  179357442     29       4  204402      0.71358   -1.1102e-16      0.71358
ENSG00000136521    3  179287478  179380435     28       5  204402      0.79531   -1.1102e-16      0.79531
ENSG00000058056    3  179335543  179542189    120      23  204402      0.43847   -1.1102e-16      0.43847
ENSG00000114757    3  179477746  179789841    209      32  204402      0.47291   -1.1102e-16      0.47291
ENSG00000163728    3  180284918  180370616     31       5  204402     -0.51633   -1.1102e-16     -0.51633
ENSG00000145075    3  180285646  180623793    197      24  204402       0.5247   -1.1102e-16       0.5247
ENSG00000114416    3  180550929  180735541     77       8  204402     -0.62729   -1.1102e-16     -0.62729
ENSG00000205981    3  180666497  180742562     27       4  204402    -0.034676   -1.3184e-16    -0.034676
ENSG00000181449    3  181394714  181467221     18       5  204402       1.1751   -2.2204e-16       1.1751
ENSG00000058063    3  182476288  182674423    102       9  204402      -2.3787             0      -2.3787
ENSG00000043093    3  182620862  182738741     62       9  204402      -1.0422   -2.2204e-16      -1.0422
ENSG00000078070    3  182698006  182868863    111      11  204402      0.28469   -1.1102e-16      0.28469
ENSG00000078081    3  182805001  182916627     92      12  204402      0.28281   -1.1102e-16      0.28281
ENSG00000053524    3  182860831  183181566    243      40  204402     -0.94219   -1.1102e-16     -0.94219
ENSG00000176597    3  182936032  183051292     70      15  204402      -1.4174   -2.2204e-16      -1.4174
ENSG00000172578    3  183170319  183308477    103      21  204402     -0.36461   -1.1102e-16     -0.36461
ENSG00000114796    3  183318356  183437265     64       4  204402        -1.26   -2.2204e-16        -1.26
ENSG00000163872    3  183380606  183565413    113       9  204402       2.6524             0       2.6524
ENSG00000180834    3  183498664  183578382     61       7  204402       3.1361             0       3.1361
ENSG00000175193    3  183512173  183637721     98      12  204402        3.393             0        3.393
ENSG00000114770    3  183602722  183770803    127      12  204402       2.5238             0       2.5238
ENSG00000186090    3  183714332  183792157     38       9  204402         2.69             0         2.69
ENSG00000178084    3  183735835  183813459     44       9  204402       1.9368   -2.2204e-16       1.9368
ENSG00000186038    3  183779852  183859783     47       7  204402      0.10739    -1.249e-16      0.10739
ENSG00000145191    3  183817826  184437546    424      83  204402      0.52166   -1.1102e-16      0.52166
ENSG00000161202    3  183838176  183926398     44       7  204402     -0.11514    -1.249e-16     -0.11514
ENSG00000161203    3  183857477  183936879     41       6  204402     0.019987   -1.2837e-16     0.019987
ENSG00000161204    3  183868811  183946800     44       8  204402      0.26112   -1.1102e-16      0.26112
ENSG00000145198    3  183913217  183995117     33       6  204402      0.79545   -1.1102e-16      0.79545
ENSG00000214160    3  183925089  184002336     36       6  204402      0.65245   -1.1102e-16      0.65245
ENSG00000145194    3  183932438  184045819     50      10  204402      0.77067   -1.1102e-16      0.77067
ENSG00000163888    3  183942001  184014251     32       6  204402      0.47088   -1.1102e-16      0.47088
ENSG00000175166    3  183981497  184061842     27       7  204402      0.57553   -1.1102e-16      0.57553
ENSG00000114867    3  183997283  184088146     34      10  204402      0.35567   -1.1102e-16      0.35567
ENSG00000175182    3  184018714  184099063     33      11  204402       1.8542   -2.2204e-16       1.8542
ENSG00000114859    3  184028973  184114439     34      12  204402       2.3406             0       2.3406
ENSG00000163882    3  184044506  184121384     34      13  204402       2.2911             0       2.2911
ENSG00000090534    3  184054723  184130932     39      15  204402       2.1177             0       2.1177
ENSG00000090539    3  184062861  184143524     50      17  204402        1.889   -2.2204e-16        1.889
ENSG00000182580    3  184244572  184335197     47      12  204402      0.17091   -1.3878e-16      0.17091
ENSG00000177383    3  184393156  184464836     69      13  204402     -0.42103   -1.1102e-16     -0.42103
ENSG00000156931    3  184494931  184805402    203      16  204402     -0.68966   -1.1102e-16     -0.68966
ENSG00000187068    3  184760838  184905802    117      14  204402     -0.99694   -1.1102e-16     -0.99694
ENSG00000113790    3  184873412  185034778     82      10  204402      -1.5334   -2.2204e-16      -1.5334
ENSG00000073803    3  184965729  185241885    146      17  204402      -2.2983             0      -2.2983
ENSG00000163900    3  185159284  185251845     42       6  204402      -1.9028   -2.2204e-16      -1.9028
ENSG00000163898    3  185189050  185305401     44       7  204402      -1.5797   -2.2204e-16      -1.5797
ENSG00000163904    3  185265284  185386339     48       5  204402     0.029031   -1.2837e-16     0.029031
ENSG00000073792    3  185326527  185577844    105      16  204402       1.1929   -2.2204e-16       1.1929
ENSG00000136527    3  185598694  185690924     61      13  204402     -0.20242   -1.3878e-16     -0.20242
ENSG00000244405    3  185729097  185863107     62      12  204402      0.11249    -1.249e-16      0.11249
ENSG00000058866    3  185788457  186115026    270      51  204402     -0.24072   -1.3878e-16     -0.24072
ENSG00000213139    3  186221230  186299491     59      11  204402     -0.99966   -1.1102e-16     -0.99966
ENSG00000113838    3  186228862  186323332     59       8  204402     -0.89794   -1.1102e-16     -0.89794
ENSG00000090520    3  186250192  186350061     80      10  204402     -0.49665   -1.1102e-16     -0.49665
ENSG00000145192    3  186295712  186374107     65      11  204402     -0.52875   -1.1102e-16     -0.52875
ENSG00000090512    3  186318758  186405930     64      15  204402     -0.76548   -1.1102e-16     -0.76548
ENSG00000113905    3  186343005  186431029     43      14  204402      -1.4751   -2.2204e-16      -1.4751
ENSG00000113889    3  186400065  186496743     76      13  204402     -0.69152   -1.1102e-16     -0.69152
ENSG00000156976    3  186465994  186542689     39       9  204402     -0.95864   -1.1102e-16     -0.95864
ENSG00000163918    3  186472669  186559847     44      11  204402      -1.0442   -2.2204e-16      -1.0442
ENSG00000181092    3  186525463  186611252     40      13  204402     -0.58686   -1.1102e-16     -0.58686
ENSG00000073849    3  186613274  186831341    207      50  204402       1.1727   -2.2204e-16       1.1727
ENSG00000163923    3  186803736  186933696    108      21  204402      0.42561   -1.1102e-16      0.42561
ENSG00000175077    3  186880274  186954253     98      18  204402     -0.62936   -1.1102e-16     -0.62936
ENSG00000127241    3  186900942  187044810    176      30  204402      0.54536   -1.1102e-16      0.54536
ENSG00000136514    3  187051120  187124864     73      12  204402     -0.48462   -1.1102e-16     -0.48462
ENSG00000157005    3  187351694  187423187     76      10  204402     -0.15987   -1.3878e-16     -0.15987
ENSG00000198471    3  187381047  187455345     78       9  204402      0.20448   -1.3878e-16      0.20448
ENSG00000113916    3  187404165  187498515     88      12  204402      0.32821   -1.1102e-16      0.32821
ENSG00000145012    3  187836072  188643460    745     112  204402     -0.59893   -1.1102e-16     -0.59893
ENSG00000188001    3  188630003  189078093    334      49  204402       1.2128   -2.2204e-16       1.2128
ENSG00000073282    3  189314205  189650068    384      57  204402      0.85773   -1.1102e-16      0.85773
ENSG00000163347    3  189988490  190075264    116      20  204402     -0.99475   -1.1102e-16     -0.99475
ENSG00000113946    3  190005330  190164932    212      31  204402      -1.6156   -2.2204e-16      -1.6156
ENSG00000198398    3  190111444  190202665     81      12  204402      -1.7782   -2.2204e-16      -1.7782
ENSG00000196083    3  190196840  190410843    227      44  204402      0.11801    -1.249e-16      0.11801
ENSG00000188958    3  190949957  191083325    130      22  204402      -2.5689             0      -2.5689
ENSG00000152492    3  191011866  191151459    179      19  204402      -1.0455   -2.2204e-16      -1.0455
ENSG00000114279    3  191822184  192520553    355      69  204402     -0.56095   -1.1102e-16     -0.56095
ENSG00000180611    3  192479604  192670950    104      14  204402    -0.015443   -1.2837e-16    -0.015443
ENSG00000187527    3  192957579  193131632     99      15  204402      -1.1861   -2.2204e-16      -1.1861
ENSG00000127249    3  193084866  193345900    105      19  204402      -1.8046   -2.2204e-16      -1.8046
ENSG00000198836    3  193275933  193450612     84       7  204402     -0.20032   -1.3878e-16     -0.20032
ENSG00000114315    3  193818934  193891521     45      11  204402      -0.8133   -1.1102e-16      -0.8133
ENSG00000178772    3  194025494  194107057     44       9  204402      -1.0789   -2.2204e-16      -1.0789
ENSG00000172061    3  194040976  194125472     48      10  204402      -1.1949   -2.2204e-16      -1.1949
ENSG00000178732    3  194080550  194154995     37       8  204402      -1.3839   -2.2204e-16      -1.3839
ENSG00000133657    3  194088401  194254093     80      15  204402      -1.1001   -2.2204e-16      -1.1001
ENSG00000145014    3  194273402  194389418     95      15  204402      -1.1736   -2.2204e-16      -1.1736
ENSG00000041802    3  194326517  194428206     77      11  204402      -1.7149   -2.2204e-16      -1.7149
ENSG00000185112    3  194371622  194444762     47       7  204402     -0.97194   -1.1102e-16     -0.97194
ENSG00000173950    3  194754008  195026896    140      29  204402      0.20279   -1.3878e-16      0.20279
ENSG00000114331    3  194960465  195198807     95      10  204402     -0.43174   -1.1102e-16     -0.43174
ENSG00000184203    3  195206221  195305209      4       1  204402       1.4311   -2.2204e-16       1.4311
ENSG00000189058    3  195260573  195346076      3       1  204402       1.0432   -2.2204e-16       1.0432
ENSG00000176945    3  195412753  195502994     18       5  204402      0.68894   -1.1102e-16      0.68894
ENSG00000145113    3  195438636  195574148     50       8  204402      0.28922   -1.1102e-16      0.28922
ENSG00000061938    3  195555235  195673816     35      10  204402      0.20122   -1.3878e-16      0.20122
ENSG00000072274    3  195719054  195844060     65      11  204402       1.0804   -2.2204e-16       1.0804
ENSG00000163958    3  195889320  195973308     58      15  204402     -0.78931   -1.1102e-16     -0.78931
ENSG00000163959    3  195903358  196005049     57      14  204402      -0.8114   -1.1102e-16      -0.8114
ENSG00000161217    3  195906093  196049828     64      14  204402     -0.74817   -1.1102e-16     -0.74817
ENSG00000163960    3  196039533  196194345     36       7  204402      -1.1236   -2.2204e-16      -1.1236
ENSG00000163961    3  196160654  196265639     35       6  204402      0.19758   -1.3878e-16      0.19758
ENSG00000214097    3  196198748  196277237     27       4  204402      0.39205   -1.1102e-16      0.39205
ENSG00000185798    3  196246056  196330545     29       5  204402       1.0868   -2.2204e-16       1.0868
ENSG00000174013    3  196260482  196350930     42       9  204402       1.5397   -2.2204e-16       1.5397
ENSG00000174004    3  196331557  196423875     40      13  204402       1.3118   -2.2204e-16       1.3118
ENSG00000163964    3  196331646  196497878     73      20  204402      0.62081   -1.1102e-16      0.62081
ENSG00000174007    3  196398148  196474164     30       7  204402      -0.5643   -1.1102e-16      -0.5643
ENSG00000180370    3  196431728  196594518     75      15  204402     -0.36037   -1.1102e-16     -0.36037
ENSG00000119231    3  196559727  196696585     56      10  204402      -1.2151   -2.2204e-16      -1.2151
ENSG00000114503    3  196627273  196704468     37       9  204402      -1.6126   -2.2204e-16      -1.6126
ENSG00000119227    3  196638214  196730931     51      13  204402      -2.0991             0      -2.0991
ENSG00000075711    3  196734431  197061171    122      15  204402      -1.2824   -2.2204e-16      -1.2824
ENSG00000161267    3  197201654  197335194    107      21  204402      0.46352   -1.1102e-16      0.46352
ENSG00000122068    3  197429050  197549467     33       4  204402       1.7785   -2.2204e-16       1.7785
ENSG00000186001    3  197483097  197650307     55       9  204402       1.0139   -2.2204e-16       1.0139
ENSG00000114473    3  197580946  197722013     63       7  204402      0.42202   -1.1102e-16      0.42202
ENSG00000182899    3  197641858  197718481     42       5  204402      0.64528   -1.1102e-16      0.64528
ENSG00000185621    3  197652071  197805591     77       9  204402      0.92814   -1.1102e-16      0.92814
ENSG00000197701    4      18179     123099     28       5  204402      0.25062   -1.1102e-16      0.25062
ENSG00000186777    4     229464     334110     46       6  204402      -1.8877   -2.2204e-16      -1.8877
ENSG00000131127    4     296603     413653     33       6  204402      -1.0175   -2.2204e-16      -1.0175
ENSG00000182903    4     384604     527945     68       9  204402     -0.43846   -1.1102e-16     -0.43846
ENSG00000174227    4     457989     568985     59       6  204402     -0.35405   -1.1102e-16     -0.35405
ENSG00000133256    4     584373     699571     26       4  204402        -1.62   -2.2204e-16        -1.62
ENSG00000215375    4     632369     710822     13       4  204402      -1.5152   -2.2204e-16      -1.5152
ENSG00000185619    4     664537     799428     61      12  204402     -0.28492   -1.1102e-16     -0.28492
ENSG00000168993    4     743745     854986     70      16  204402     -0.27162   -1.1102e-16     -0.27162
ENSG00000178950    4     808064     961161    103      18  204402       1.0006   -2.2204e-16       1.0006
ENSG00000127419    4     891175     987444     43      10  204402       1.7138   -2.2204e-16       1.7138
ENSG00000145214    4     917675    1015683     35       9  204402        1.601   -2.2204e-16        1.601
ENSG00000145217    4     937861    1022228     31       9  204402      0.85472   -1.1102e-16      0.85472
ENSG00000127415    4     945785    1033316     25       8  204402      0.73368   -1.1102e-16      0.73368
ENSG00000127418    4     968724    1055685     40       7  204402       -1.063   -2.2204e-16       -1.063
ENSG00000178222    4    1015038    1142350    142       9  204402      -1.0499   -2.2204e-16      -1.0499
ENSG00000159674    4    1125720    1237750     60      11  204402     -0.94916   -1.1102e-16     -0.94916
ENSG00000159692    4    1170236    1278741     49       7  204402     -0.96858   -1.1102e-16     -0.96858
ENSG00000090316    4    1248639    1368935     97       8  204402     -0.13584   -1.3878e-16     -0.13584
ENSG00000163945    4    1306054    1416837     65       8  204402     -0.46703   -1.1102e-16     -0.46703
ENSG00000174137    4    1584642    1721029     53      11  204402     -0.74501   -1.1102e-16     -0.74501
ENSG00000163950    4    1659527    1749282     59       9  204402     -0.83983   -1.1102e-16     -0.83983
ENSG00000168936    4    1682679    1758085     54       7  204402     -0.79054   -1.1102e-16     -0.79054
ENSG00000013810    4    1688227    1781898     55       8  204402     -0.79331   -1.1102e-16     -0.79331
ENSG00000068078    4    1760034    1845599      9       4  204402     -0.42901   -1.1102e-16     -0.42901
ENSG00000168924    4    1778206    1892974      7       4  204402     0.053412   -1.3184e-16     0.053412
ENSG00000185049    4    1949441    2078630     25       6  204402     -0.26953   -1.1102e-16     -0.26953
ENSG00000243449    4    2008689    2080697     12       3  204402      0.64224   -1.1102e-16      0.64224
ENSG00000185818    4    2026239    2105816     23       2  204402       1.2153   -2.2204e-16       1.2153
ENSG00000130997    4    2038645    2278848    114       9  204402       1.4764   -2.2204e-16       1.4764
ENSG00000214367    4    2194191    2278891     46       6  204402       1.2425   -2.2204e-16       1.2425
ENSG00000123933    4    2214159    2299021     52       9  204402      0.65329   -1.1102e-16      0.65329
ENSG00000159733    4    2236309    2455390    176      30  204402      -1.6068   -2.2204e-16      -1.6068
ENSG00000063978    4    2428947    2662047     58      13  204402      0.33985   -1.1102e-16      0.33985
ENSG00000125386    4    2591988    2769292     79      11  204402      0.32106   -1.1102e-16      0.32106
ENSG00000168884    4    2708375    2793103     50       9  204402     0.017436   -1.2837e-16     0.017436
ENSG00000087266    4    2759750    2877825     54      14  204402      -1.5399   -2.2204e-16      -1.5399
ENSG00000087274    4    2810584    2966803     86      13  204402     -0.32759   -1.1102e-16     -0.32759
ENSG00000109736    4    2897288    2971586     44       6  204402    -0.015695   -1.2837e-16    -0.015695
ENSG00000087269    4    2904660    3000112     65       6  204402      0.37491   -1.1102e-16      0.37491
ENSG00000125388    4    2930335    3077474    104      10  204402      0.16695   -1.3878e-16      0.16695
ENSG00000197386    4    3041408    3280676    161      17  204402     -0.33323   -1.1102e-16     -0.33323
ENSG00000188981    4    3211096    3308465     76      11  204402      -0.8398   -1.1102e-16      -0.8398
ENSG00000159788    4    3259755    3476640    161      26  204402      0.57767   -1.1102e-16      0.57767
ENSG00000109758    4    3408614    3486211     57      15  204402       1.7652   -2.2204e-16       1.7652
ENSG00000175920    4    3430033    3538200     80      16  204402      0.95752   -1.1102e-16      0.95752
ENSG00000163956    4    3473103    3569286     52       9  204402     0.047201   -1.3184e-16     0.047201
ENSG00000216560    4    3543596    3627438     15       4  204402      -1.1829   -2.2204e-16      -1.1829
ENSG00000184160    4    3733075    3805251     36      11  204402       0.5766   -1.1102e-16       0.5766
ENSG00000163982    4    4155530    4263616     72      14  204402      0.60721   -1.1102e-16      0.60721
ENSG00000132406    4    4202269    4284950     53      16  204402     -0.86686   -1.1102e-16     -0.86686
ENSG00000145220    4    4234428    4326896     83      11  204402      -2.0914             0      -2.0914
ENSG00000168826    4    4256924    4358513    128      18  204402      -1.5909   -2.2204e-16      -1.5909
ENSG00000168824    4    4314867    4455785    164      27  204402      -1.1014   -2.2204e-16      -1.1014
ENSG00000168818    4    4382469    4579073    166      13  204402      -2.1603             0      -2.1603
ENSG00000163132    4    4826393    4900663     68      16  204402    -0.017162   -1.2837e-16    -0.017162
ENSG00000170891    4    4981313    5056199     53      17  204402      0.96635   -1.1102e-16      0.96635
ENSG00000152953    4    5018169    5537725    569      81  204402      0.12769   -1.3878e-16      0.12769
ENSG00000173040    4    5509499    5746275    255      34  204402      0.48663   -1.1102e-16      0.48663
ENSG00000072840    4    5677924    5865772    266      47  204402     -0.54639   -1.1102e-16     -0.54639
ENSG00000072832    4    5714811    5929785    284      50  204402      -0.6078   -1.1102e-16      -0.6078
ENSG00000181215    4    5923845    6026545    191      31  204402     -0.71385   -1.1102e-16     -0.71385
ENSG00000152969    4    5992926    6237318    205      55  204402       1.1472   -2.2204e-16       1.1472
ENSG00000109501    4    6236576    6339992     88       8  204402     0.056173   -1.3184e-16     0.056173
ENSG00000074211    4    6287305    6600327    310      48  204402      -1.5204   -2.2204e-16      -1.5204
ENSG00000013288    4    6541902    6660089     79      19  204402      -1.8056   -2.2204e-16      -1.8056
ENSG00000179010    4    6606818    6679472     54      15  204402     -0.73236   -1.1102e-16     -0.73236
ENSG00000163993    4    6659796    6733897     47      14  204402      -1.1232   -2.2204e-16      -1.1232
ENSG00000178988    4    6674428    6746607     49      17  204402      -1.8518   -2.2204e-16      -1.8518
ENSG00000186222    4    6682842    6754387     50      17  204402      -2.1955             0      -2.1955
ENSG00000170871    4    6748102    6920897     98      26  204402       -1.377   -2.2204e-16       -1.377
ENSG00000132405    4    6875969    7069845    151      19  204402     -0.55312   -1.1102e-16     -0.55312
ENSG00000173013    4    7007579    7079728     62       9  204402     -0.41308   -1.1102e-16     -0.41308
ENSG00000173011    4    7008626    7094679     68      10  204402      -0.5599   -1.1102e-16      -0.5599
ENSG00000109519    4    7025633    7104924     53       9  204402      -1.0948   -2.2204e-16      -1.0948
ENSG00000184985    4    7159265    7779554    793     148  204402      -2.1485             0      -2.1485
ENSG00000178597    4    7397022    7471700    120      27  204402      -2.4295             0      -2.4295
ENSG00000196526    4    7725441    7976653    285      29  204402     0.025615   -1.2837e-16     0.025615
ENSG00000163995    4    7932039    8195559    260      62  204402      0.96195   -1.1102e-16      0.96195
ENSG00000125089    4    8148799    8278530     79      21  204402    -0.098829    -1.249e-16    -0.098829
ENSG00000170801    4    8236492    8343838    138      21  204402      -1.2014   -2.2204e-16      -1.2014
ENSG00000087008    4    8333009    8477450    164      25  204402     -0.10862    -1.249e-16     -0.10862
ENSG00000155275    4    8402867    8530258    104      13  204402      0.22669   -1.3878e-16      0.22669
ENSG00000155269    4    8525452    8656486     98      31  204402      0.93063   -1.1102e-16      0.93063
ENSG00000109625    4    8559387    8656488     62      19  204402       1.1145   -2.2204e-16       1.1145
ENSG00000229579    4    9301384    9372976      7       2  204402      -1.8037   -2.2204e-16      -1.8037
ENSG00000227140    4    9306129    9377721     12       2  204402      -1.9406   -2.2204e-16      -1.9406
ENSG00000235780    4    9310874    9382466     17       3  204402       -1.752   -2.2204e-16       -1.752
ENSG00000231051    4    9315619    9387211     22       3  204402      -1.6648   -2.2204e-16      -1.6648
ENSG00000231637    4    9320364    9391956     23       3  204402      -1.6245   -2.2204e-16      -1.6245
ENSG00000228856    4    9329855    9401447     25       3  204402      -1.6304   -2.2204e-16      -1.6304
