# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000006555    1   55210385   55301940    322      33  195813       1.1551    8.5487e-14       1.1551
ENSG00000116133    1   55280306   55387891    446      26  195813     -0.58355    8.5487e-14     -0.58355
ENSG00000143001    1   55411465   55492966    322      29  195813       1.9532    8.5487e-14       1.9532
ENSG00000162399    1   55429606   55511556    339      47  195813       3.2919    8.5709e-14       3.2919
ENSG00000169174    1   55470221   55565525    359      56  195813       3.6349    8.5709e-14       3.6349
ENSG00000162402    1   55497032   55715786    608      37  195813       1.7941    8.5487e-14       1.7941
ENSG00000162409    1   57075995   57216008    515      41  195813       -1.156    8.5487e-14       -1.156
ENSG00000157131    1   57285479   57418894    501      49  195813      -1.1981    8.5487e-14      -1.1981
ENSG00000021852    1   57359883   57466813    451      39  195813      -2.6139    8.5709e-14      -2.6139
ENSG00000173406    1   57425451   59047406   5361     280  195813      0.60125    8.5487e-14      0.60125
ENSG00000162600    1   58846056   59047474    869      48  195813     -0.42652    8.5487e-14     -0.42652
ENSG00000184292    1   59006099   59078166    390      25  195813     -0.93893    8.5487e-14     -0.93893
ENSG00000162601    1   59085411   59200764    517      21  195813      -1.4498    8.5487e-14      -1.4498
ENSG00000177606    1   59211465   59284785    142      25  195813      -1.4248    8.5487e-14      -1.4248
ENSG00000172456    1   59727310   60268347   1344     102  195813      -1.8433    8.5487e-14      -1.8433
ENSG00000134709    1   60245458   60377050    288      24  195813         0.19    8.5487e-14         0.19
ENSG00000134716    1   60323980   60427462    249      25  195813     -0.20708    8.5487e-14     -0.20708
ENSG00000162598    1   60417941   60574442    385      46  195813      -1.1244    8.5487e-14      -1.1244
ENSG00000162599    1   61295931   61963465   1736     186  195813      -1.2138    8.5487e-14      -1.2138
ENSG00000162604    1   62111718   62226095    332      32  195813      0.27275    8.5487e-14      0.27275
ENSG00000240563    1   62625503   62713000    510      38  195813     -0.77795    8.5487e-14     -0.77795
ENSG00000132854    1   62667651   62820085    745      45  195813    0.0058897    8.5492e-14    0.0058897
ENSG00000162607    1   62866968   62952475    161      18  195813      0.21982    8.5487e-14      0.21982
ENSG00000116641    1   62885399   63188969    466      16  195813      0.37195    8.5487e-14      0.37195
ENSG00000132855    1   63028158   63106830     93       7  195813      0.49419    8.5487e-14      0.49419
ENSG00000125703    1   63214806   63366184    349      14  195813       1.7708    8.5487e-14       1.7708
ENSG00000187140    1   63753730   63825797    220      55  195813       1.0933    8.5487e-14       1.0933
ENSG00000088035    1   63798261   63939233    349      37  195813      0.41108    8.5487e-14      0.41108
ENSG00000142856    1   63871441   64094392    566      22  195813     -0.34941    8.5487e-14     -0.34941
ENSG00000203965    1   63954043   64073364    295      15  195813     -0.67419    8.5487e-14     -0.67419
ENSG00000079739    1   64023947   64160916    449      48  195813     -0.64641    8.5487e-14     -0.64641
ENSG00000185483    1   64204693   64682181   1268      85  195813      -0.1001    8.5487e-14      -0.1001
ENSG00000177414    1   64634310   64768051    408      27  195813     -0.96098    8.5487e-14     -0.96098
ENSG00000158966    1   64901428   65193741    684      91  195813      -2.0207    8.5709e-14      -2.0207
ENSG00000162437    1   65175778   65333915    348      25  195813      -2.4923    8.5709e-14      -2.4923
ENSG00000162434    1   65263912   65467187    512      33  195813      0.04984    8.5494e-14      0.04984
ENSG00000162433    1   65578232   65732828    445      41  195813     -0.26658    8.5487e-14     -0.26658
ENSG00000116675    1   65678902   65916552    652      42  195813     -0.88485    8.5487e-14     -0.88485
ENSG00000116678    1   65851248   66142242    913      35  195813     -0.88859    8.5487e-14     -0.88859
ENSG00000213625    1   65851270   65936690    234      36  195813       -1.198    8.5487e-14       -1.198
ENSG00000184588    1   66223197   66875259   1751      96  195813      0.48027    8.5487e-14      0.48027
ENSG00000118473    1   66964066   67248982   1043      31  195813     -0.47584    8.5487e-14     -0.47584
ENSG00000172410    1   67228424   67301939    208      32  195813     0.020128    8.5491e-14     0.020128
ENSG00000198160    1   67355578   67489302    319      16  195813     -0.76171    8.5487e-14     -0.76171
ENSG00000116704    1   67430015   67554782    377      25  195813     -0.34165    8.5487e-14     -0.34165
ENSG00000162594    1   67597083   67760662    479      41  195813     -0.38135    8.5487e-14     -0.38135
ENSG00000081985    1   67738047   67897583    411      37  195813     -0.90186    8.5487e-14     -0.90186
ENSG00000142864    1   67838493   67931098    211      22  195813     -0.67621    8.5487e-14     -0.67621
ENSG00000116717    1   68115744   68189021    186      22  195813     -0.35328    8.5487e-14     -0.35328
ENSG00000172380    1   68132149   68334150    530      32  195813     -0.20747    8.5487e-14     -0.20747
ENSG00000162595    1   68476645   68552314    145      22  195813        -1.06    8.5487e-14        -1.06
ENSG00000116729    1   68529142   68733803    793      84  195813       1.8406    8.5487e-14       1.8406
ENSG00000116745    1   68859505   68950642    325      27  195813     -0.91345    8.5487e-14     -0.91345
ENSG00000024526    1   68904835   68997904    269      23  195813     -0.47401    8.5487e-14     -0.47401
ENSG00000033122    1   69999081   70652628   1802      73  195813      0.54572    8.5487e-14      0.54572
ENSG00000066557    1   70575488   70706303    223      21  195813       1.0734    8.5487e-14       1.0734
ENSG00000116754    1   70636365   70753735    179      21  195813      0.39157    8.5487e-14      0.39157
ENSG00000118454    1   70691271   70855417    272      25  195813      0.23186    8.5487e-14      0.23186
ENSG00000197568    1   70785488   70886022    210      26  195813     -0.51559    8.5487e-14     -0.51559
ENSG00000116761    1   70841901   70940534    312      32  195813      -2.3967    8.5709e-14      -2.3967
ENSG00000050628    1   71283036   71548491    761      45  195813      -0.9028    8.5487e-14      -0.9028
ENSG00000132485    1   71493974   71581980    205      27  195813     -0.60324    8.5487e-14     -0.60324
ENSG00000172260    1   71826623   72783417   2097     100  195813      0.87101    8.5487e-14      0.87101
ENSG00000162620    1   74456699   74698871    442      21  195813      0.15507    8.5487e-14      0.15507
ENSG00000254685    1   74628896   74734770    214      21  195813         0.29    8.5487e-14         0.29
ENSG00000116783    1   74628947   75045112    820      62  195813      0.82435    8.5487e-14      0.82435
ENSG00000116791    1   75136170   75234092    303      32  195813       1.8294    8.5487e-14       1.8294
ENSG00000162623    1   75163836   75267362    362      24  195813      0.93935    8.5487e-14      0.93935
ENSG00000162624    1   75559119   75662218    217      27  195813      0.39267    8.5487e-14      0.39267
ENSG00000137968    1   75632816   76111801   1277      43  195813      -1.2093    8.5487e-14      -1.2093
ENSG00000117054    1   76155036   76288260    475      25  195813      0.60649    8.5487e-14      0.60649
ENSG00000137955    1   76216879   76295764    274      20  195813      0.46141    8.5487e-14      0.46141
ENSG00000057468    1   76227567   76413923    695      28  195813     -0.24237    8.5487e-14     -0.24237
ENSG00000154007    1   76349558   76433116    301      22  195813     -0.42786    8.5487e-14     -0.42786
ENSG00000184005    1   76505404   77135286   2150     148  195813     -0.94549    8.5487e-14     -0.94549
ENSG00000117069    1   77298126   77566396    695      56  195813       2.6495    8.5709e-14       2.6495
ENSG00000142892    1   77519675   77720115    573      35  195813     -0.14692    8.5487e-14     -0.14692
ENSG00000154027    1   77712736   78060651   1289      81  195813      0.30569    8.5487e-14      0.30569
ENSG00000036549    1   77993101   78184104    390      25  195813     0.060948    8.5494e-14     0.060948
ENSG00000077254    1   78126672   78260537    245      32  195813     -0.42137    8.5487e-14     -0.42137
ENSG00000162614    1   78319198   78444580    240      29  195813      -1.2042    8.5487e-14      -1.2042
ENSG00000162613    1   78374740   78479794    220      27  195813      -1.0059    8.5487e-14      -1.0059
ENSG00000162616    1   78409859   78518648    251      31  195813     -0.79887    8.5487e-14     -0.79887
ENSG00000137960    1   78410226   78639133    647      38  195813      -1.3755    8.5487e-14      -1.3755
ENSG00000122420    1   78734568   79040434    899      55  195813      0.58068    8.5487e-14      0.58068
ENSG00000137959    1   79050607   79146830    222      38  195813        1.023    8.5487e-14        1.023
ENSG00000137965    1   79080481   79164763    214      23  195813      0.62323    8.5487e-14      0.62323
ENSG00000137941    1   84295711   84499833    563      25  195813      -1.2603    8.5487e-14      -1.2603
ENSG00000142875    1   84508745   84739181    421      35  195813      0.74614    8.5487e-14      0.74614
ENSG00000203943    1   84729049   84890640    413      46  195813      0.55946    8.5487e-14      0.55946
ENSG00000137976    1   84829215   84915701    293      24  195813      -1.2303    8.5487e-14      -1.2303
ENSG00000117133    1   84909942   84998473    339      28  195813      -0.5646    8.5487e-14      -0.5646
ENSG00000174021    1   84929008   85007248    308      23  195813     -0.14297    8.5487e-14     -0.14297
ENSG00000117151    1   84980289   85075163    263      18  195813     -0.26992    8.5487e-14     -0.26992
ENSG00000117155    1   85074390   85191486    295      26  195813     -0.43228    8.5487e-14     -0.43228
ENSG00000171517    1   85242285   85393896    584      66  195813      -2.4264    8.5709e-14      -2.4264
ENSG00000153898    1   85356268   85497796    495      40  195813     0.081487    8.5487e-14     0.081487
ENSG00000055732    1   85448765   85549182    312      20  195813      0.14343    8.5487e-14      0.14343
ENSG00000097096    1   85587556   85701729    364      29  195813     -0.66743    8.5487e-14     -0.66743
ENSG00000162642    1   85680639   85760355    280      30  195813       -1.227    8.5487e-14       -1.227
ENSG00000142867    1   85696931   85777773    285      35  195813      -1.6191    8.5487e-14      -1.6191
ENSG00000153904    1   85749164   86078933   1013      64  195813      0.28151    8.5487e-14      0.28151
ENSG00000117174    1   86080106   86209116    351      27  195813     -0.18351    8.5487e-14     -0.18351
ENSG00000171502    1   86159916   86657626   1837      65  195813       1.0903    8.5487e-14       1.0903
ENSG00000122417    1   86779344   86897023    417      24  195813     -0.40749    8.5487e-14     -0.40749
ENSG00000137975    1   86854769   86957241    450      35  195813     -0.10377    8.5487e-14     -0.10377
ENSG00000016490    1   86899051   87000972    373      44  195813      -0.8685    8.5487e-14      -0.8685
ENSG00000016602    1   86977761   87081437    287      35  195813     -0.38702    8.5487e-14     -0.38702
ENSG00000097033    1   87135259   87248867    277      27  195813      0.21197    8.5487e-14      0.21197
ENSG00000153936    1   87345331   87637334    748      30  195813      0.85147    8.5487e-14      0.85147
ENSG00000143013    1   87759151   87849606    276      42  195813     -0.48862    8.5487e-14     -0.48862
ENSG00000065243    1   89114905   89336938    625      18  195813     -0.43657    8.5487e-14     -0.43657
ENSG00000137947    1   89283615   89392627    386      20  195813      0.76066    8.5487e-14      0.76066
ENSG00000213516    1   89410139   89493643    175      22  195813       2.5375    8.5709e-14       2.5375
ENSG00000117226    1   89437349   89523577    219      27  195813       1.2724    8.5487e-14       1.2724
ENSG00000117228    1   89483002   89566043    244      22  195813      0.62453    8.5487e-14      0.62453
ENSG00000162645    1   89536815   89651139    279      14  195813      0.86921    8.5487e-14      0.86921
ENSG00000213512    1   89562434   89676723    266      15  195813       0.8837    8.5487e-14       0.8837
ENSG00000162654    1   89611831   89699615    175      17  195813      0.75136    8.5487e-14      0.75136
ENSG00000154451    1   89689633   89773544    164      34  195813       1.2889    8.5487e-14       1.2889
ENSG00000183347    1   89794617   89887020    291      24  195813       1.5327    8.5487e-14       1.5327
ENSG00000197147    1   89955395   90098423    374      23  195813      0.74157    8.5487e-14      0.74157
ENSG00000171488    1   90063631   90270462    444      24  195813      0.26291    8.5487e-14      0.26291
ENSG00000171492    1   90251573   90437170    318      44  195813       1.2682    8.5487e-14       1.2682
ENSG00000162664    1   90425671   90536090    233      35  195813      0.59069    8.5487e-14      0.59069
ENSG00000143032    1   91142096   91217794    204      35  195813    -0.053637    8.5494e-14    -0.053637
ENSG00000122482    1   91345859   91522829    341      24  195813       2.6717    8.5709e-14       2.6717
ENSG00000162669    1   91691323   91905426    513      34  195813     -0.65846    8.5487e-14     -0.65846
ENSG00000097046    1   91931408   92026321    332      30  195813      0.10988    8.5487e-14      0.10988
ENSG00000069702    1   92110902   92406892   1068      83  195813       2.6592    8.5709e-14       2.6592
ENSG00000137948    1   92379928   92514983    453      22  195813       0.2187    8.5487e-14       0.2187
ENSG00000172031    1   92460539   92564093    272      20  195813     -0.30755    8.5487e-14     -0.30755
ENSG00000189195    1   92510862   92648393    260      18  195813     -0.17691    8.5487e-14     -0.17691
ENSG00000203910    1   92648497   92746370    140      16  195813      0.63245    8.5487e-14      0.63245
ENSG00000174842    1   92676959   92799544    163      18  195813        1.143    8.5487e-14        1.143
ENSG00000122484    1   92729522   92902613    244      23  195813      0.93835    8.5487e-14      0.93835
ENSG00000162676    1   92905319   92987433    154      17  195813       1.8762    8.5487e-14       1.8762
ENSG00000067208    1   92939253   93292961    829      17  195813       1.7786    8.5487e-14       1.7786
ENSG00000122406    1   93262582   93342481    133      12  195813      0.78104    8.5487e-14      0.78104
ENSG00000143033    1   93509792   93639638    292      29  195813      0.68511    8.5487e-14      0.68511
ENSG00000117500    1   93580299   93681285    203      19  195813      0.55801    8.5487e-14      0.55801
ENSG00000122483    1   93610476   93779287    376      18  195813      0.65206    8.5487e-14      0.65206
ENSG00000117505    1   93776445   93870055    233      18  195813       0.8279    8.5487e-14       0.8279
ENSG00000137942    1   93878688   94055218    274      29  195813     -0.14055    8.5487e-14     -0.14055
ENSG00000137936    1   93992347   94347706   1103      39  195813      0.04745    8.5494e-14      0.04745
ENSG00000067334    1   94298373   94380474    288      20  195813     -0.88195    8.5487e-14     -0.88195
ENSG00000023909    1   94315761   94409966    323      23  195813      -1.7315    8.5487e-14      -1.7315
ENSG00000198691    1   94423393   94621688    734      90  195813      0.36665    8.5487e-14      0.36665
ENSG00000137962    1   94579544   94775624    438      44  195813       -1.586    8.5487e-14       -1.586
ENSG00000117528    1   94848933   95019222    238      30  195813      -1.4017    8.5487e-14      -1.4017
ENSG00000117525    1   94959781   95042356    188      30  195813      -1.7224    8.5487e-14      -1.7224
ENSG00000143036    1   95250898   95395802    530      61  195813       2.1275    8.5709e-14       2.1275
ENSG00000117519    1   95327507   95427834    413      53  195813       2.5013    8.5709e-14       2.5013
ENSG00000172339    1   95404963   95573501    582      34  195813      0.58106    8.5487e-14      0.58106
ENSG00000122481    1   95664711   95747781    256      23  195813      0.68721    8.5487e-14      0.68721
ENSG00000117569    1   97152221   97324294    409      33  195813      -1.0686    8.5487e-14      -1.0686
ENSG00000188641    1   97508299   98421605   2365     131  195813      0.27401    8.5487e-14      0.27401
ENSG00000162627    1   99092236   99261056    536      28  195813     -0.20997    8.5487e-14     -0.20997
ENSG00000099260    1  100076499  100195097    325      37  195813     -0.28202    8.5487e-14     -0.28202
ENSG00000156869    1  100139259  100267187    464      23  195813      0.65909    8.5487e-14      0.65909
ENSG00000162688    1  100280640  100424579    482      31  195813     -0.83415    8.5487e-14     -0.83415
ENSG00000117620    1  100400345  100527535    400      24  195813      0.23961    8.5487e-14      0.23961
ENSG00000156876    1  100514119  100633511    294      19  195813        1.208    8.5487e-14        1.208
ENSG00000122435    1  100563706  100651053    206      21  195813       1.4547    8.5487e-14       1.4547
ENSG00000122477    1  100579409  100678771    218      21  195813       1.3596    8.5487e-14       1.3596
ENSG00000137992    1  100617475  100750390    296      15  195813      0.55166    8.5487e-14      0.55166
ENSG00000137996    1  100696763  100793325    226      19  195813     -0.33221    8.5487e-14     -0.33221
ENSG00000079335    1  100775584  101020833    467      34  195813      -1.2039    8.5487e-14      -1.2039
ENSG00000181656    1  100968693  101042574    195      15  195813    -0.034326    8.5494e-14    -0.034326
ENSG00000162692    1  101150298  101239601    180      28  195813     -0.60727    8.5487e-14     -0.60727
ENSG00000162694    1  101302943  101396554    137      20  195813       1.9467    8.5487e-14       1.9467
ENSG00000162695    1  101326632  101482309    216      22  195813       1.4224    8.5487e-14       1.4224
ENSG00000117543    1  101420179  101526644    156      15  195813       1.5014    8.5487e-14       1.5014
ENSG00000170989    1  101667444  101742074    230      46  195813        1.212    8.5487e-14        1.212
ENSG00000118733    1  102233130  102497586    917      88  195813      0.44103    8.5487e-14      0.44103
ENSG00000060718    1  103307023  103609052   1327      40  195813      0.01358    8.5492e-14      0.01358
ENSG00000185946    1  104033313  104132861    148      26  195813     -0.41616    8.5487e-14     -0.41616
ENSG00000240038    1  104061437  104157156    126      26  195813     -0.44308    8.5487e-14     -0.44308
ENSG00000243480    1  104124999  104203402     29      13  195813      -1.0316    8.5487e-14      -1.0316
ENSG00000237763    1  104162912  104242173      2       1  195813     -0.11484    8.5487e-14     -0.11484
ENSG00000174876    1  104195037  104274302      4       2  195813      -1.3721    8.5487e-14      -1.3721
ENSG00000187733    1  104258028  104336312     61      16  195813     0.018731    8.5491e-14     0.018731
ENSG00000198890    1  107564267  107636916    144      12  195813     -0.93669    8.5487e-14     -0.93669
ENSG00000162631    1  107647629  108061080    963      94  195813      -1.4706    8.5487e-14      -1.4706
ENSG00000134215    1  108078782  108542766   1684      97  195813       1.0755    8.5487e-14       1.0755
ENSG00000085491    1  108641658  108778471    488      36  195813      -2.2651    8.5709e-14      -2.2651
ENSG00000196427    1  108730963  108821689    117      16  195813      -2.0426    8.5709e-14      -2.0426
ENSG00000162639    1  109155912  109239148    118      13  195813      -1.2049    8.5487e-14      -1.2049
ENSG00000134186    1  109199945  109279425    131      31  195813      -1.3193    8.5487e-14      -1.3193
ENSG00000143107    1  109220279  109320365    205      25  195813     -0.00524    8.5492e-14     -0.00524
ENSG00000116266    1  109254296  109387148    420      23  195813      0.40589    8.5487e-14      0.40589
ENSG00000162641    1  109323520  109541106    726      46  195813     -0.18511    8.5487e-14     -0.18511
ENSG00000121957    1  109382972  109512167    442      29  195813     -0.74526    8.5487e-14     -0.74526
ENSG00000121940    1  109437130  109541111    319      30  195813     -0.48198    8.5487e-14     -0.48198
ENSG00000085433    1  109477836  109619850    421      35  195813      -0.2976    8.5487e-14      -0.2976
ENSG00000197780    1  109570108  109653624    262      30  195813      0.94498    8.5487e-14      0.94498
ENSG00000215717    1  109597425  109674556    253      26  195813       1.2728    8.5487e-14       1.2728
ENSG00000143126    1  109757641  109853372    241      42  195813       7.4233    8.5265e-14       7.4233
ENSG00000134222    1  109787178  109860808    189      35  195813       6.6916    8.5265e-14       6.6916
ENSG00000221986    1  109799987  109884663    198      32  195813        6.578    8.5265e-14        6.578
ENSG00000134243    1  109817192  109975573    281      24  195813       4.9997    8.5265e-14       4.9997
ENSG00000143106    1  109906653  110004062    149      13  195813       2.0274    8.5709e-14       2.0274
ENSG00000143028    1  109974180  110059759    171      14  195813       1.4894    8.5487e-14       1.4894
ENSG00000162650    1  109991101  110070426    193      17  195813       1.4671    8.5487e-14       1.4671
ENSG00000174151    1  110001674  110080554    194      17  195813       1.4265    8.5487e-14       1.4265
ENSG00000181754    1  110011797  110087360    168      17  195813       1.5556    8.5487e-14       1.5556
ENSG00000156097    1  110047494  110126028    155      21  195813        1.832    8.5487e-14        1.832
ENSG00000065135    1  110056233  110171975    215      30  195813       2.0659    8.5709e-14       2.0659
ENSG00000134183    1  110110889  110190679    145      24  195813       2.2056    8.5709e-14       2.2056
ENSG00000116337    1  110123726  110209673    179      26  195813       2.2824    8.5709e-14       2.2824
ENSG00000168765    1  110163703  110243118    205      34  195813       1.7676    8.5487e-14       1.7676
ENSG00000213366    1  110175644  110287171    312      42  195813       1.3747    8.5487e-14       1.3747
ENSG00000134184    1  110195436  110286661    268      37  195813       1.0655    8.5487e-14       1.0655
ENSG00000134201    1  110219864  110353050    394      53  195813     -0.22721    8.5487e-14     -0.22721
ENSG00000134202    1  110241554  110319384    210      32  195813      0.35294    8.5487e-14      0.35294
ENSG00000198758    1  110257702  110341649    231      36  195813     0.019146    8.5491e-14     0.019146
ENSG00000184371    1  110417864  110508614    262      43  195813       1.7902    8.5487e-14       1.7902
ENSG00000168710    1  110492308  110601357    135      29  195813       2.3465    8.5709e-14       2.3465
ENSG00000143093    1  110539199  110652263    185      25  195813       1.5639    8.5487e-14       1.5639
ENSG00000156150    1  110567616  110648322    142      18  195813       1.5733    8.5487e-14       1.5733
ENSG00000186150    1  110620062  110691569    189      30  195813      0.53468    8.5487e-14      0.53468
ENSG00000197106    1  110658108  110779824    279      33  195813      -0.3069    8.5487e-14      -0.3069
ENSG00000116396    1  110718965  110860722    458      41  195813      -1.1578    8.5487e-14      -1.1578
ENSG00000162775    1  110846128  110924299    219      23  195813    0.0068094    8.5492e-14    0.0068094
ENSG00000168679    1  110870470  110968704    232      22  195813      -0.3918    8.5487e-14      -0.3918
ENSG00000134248    1  110908871  110985564    201      24  195813      -0.6054    8.5487e-14      -0.6054
ENSG00000143125    1  110958822  111034976    252      42  195813     -0.95981    8.5487e-14     -0.95981
ENSG00000143105    1  111024839  111096797    244      34  195813      0.31395    8.5487e-14      0.31395
ENSG00000177301    1  111101202  111209096    299      39  195813       2.9386    8.5709e-14       2.9386
ENSG00000177272    1  111179310  111252655    184      25  195813      0.20136    8.5487e-14      0.20136
ENSG00000143119    1  111380775  111477550    421      26  195813      -0.4688    8.5487e-14      -0.4688
ENSG00000121931    1  111454807  111541701    224      20  195813     -0.84684    8.5487e-14     -0.84684
ENSG00000156171    1  111624955  111717838    217      22  195813     -0.22106    8.5487e-14     -0.22106
ENSG00000134255    1  111647249  111762724    262      36  195813     -0.83097    8.5487e-14     -0.83097
ENSG00000162777    1  111694796  111782157    223      43  195813     -0.59212    8.5487e-14     -0.59212
ENSG00000064886    1  111708393  111821062    393      39  195813     -0.68935    8.5487e-14     -0.68935
ENSG00000134216    1  111798484  111898188    563      35  195813     -0.71457    8.5487e-14     -0.71457
ENSG00000173947    1  111853910  111930635    412      36  195813      0.73095    8.5487e-14      0.73095
ENSG00000085465    1  111921936  112005399    253      23  195813       2.3351    8.5709e-14       2.3351
ENSG00000116455    1  111947512  112026998    212      20  195813       1.6291    8.5487e-14       1.6291
ENSG00000143110    1  111981414  112056134    215      36  195813      0.40219    8.5487e-14      0.40219
ENSG00000121933    1  111990970  112141584    458      65  195813     -0.24806    8.5487e-14     -0.24806
ENSG00000116473    1  112049840  112294313    849      57  195813      -1.2316    8.5487e-14      -1.2316
ENSG00000064703    1  112262867  112345638    273      24  195813      0.46627    8.5487e-14      0.46627
ENSG00000171385    1  112278284  112566777    964     109  195813      0.17786    8.5487e-14      0.17786
ENSG00000143079    1  112903803  113041078    335      21  195813      -1.2973    8.5487e-14      -1.2973
ENSG00000134245    1  112974163  113107787    304      33  195813      -2.0915    8.5709e-14      -2.0915
ENSG00000007341    1  113031140  113198447    355      27  195813       -2.065    8.5709e-14       -2.065
ENSG00000116489    1  113126795  113249241    228      20  195813      -1.6108    8.5487e-14      -1.6108
ENSG00000155363    1  113180763  113278368    177      27  195813     -0.45699    8.5487e-14     -0.45699
ENSG00000155366    1  113208728  113285056    155      30  195813     -0.13544    8.5487e-14     -0.13544
ENSG00000155367    1  113217616  113293099    165      33  195813     -0.10039    8.5487e-14     -0.10039
ENSG00000155380    1  113419469  113534635    197      23  195813      0.59492    8.5487e-14      0.59492
ENSG00000198799    1  113580831  113709882    280      18  195813       1.8781    8.5487e-14       1.8781
ENSG00000081026    1  113898371  114263545    742      38  195813       1.1097    8.5487e-14       1.1097
ENSG00000116793    1  114204453  114337111    223      22  195813       1.1776    8.5487e-14       1.1776
ENSG00000081019    1  114269454  114390098    208      24  195813       1.2391    8.5487e-14       1.2391
ENSG00000134242    1  114321433  114449381    226      24  195813       1.5694    8.5487e-14       1.5694
ENSG00000188761    1  114385790  114465169    140      21  195813       1.9696    8.5487e-14       1.9696
ENSG00000134262    1  114402370  114482823    148      28  195813       1.8887    8.5487e-14       1.8887
ENSG00000118655    1  114412763  114491708    150      29  195813       1.7312    8.5487e-14       1.7312
ENSG00000163349    1  114436814  114555426    261      31  195813       0.4636    8.5487e-14       0.4636
ENSG00000116774    1  114487063  114559876    170      27  195813     -0.41892    8.5487e-14     -0.41892
ENSG00000134207    1  114596913  114731541    525      75  195813      -1.3936    8.5487e-14      -1.3936
ENSG00000197323    1  114900399  115088781    458      28  195813      0.83625    8.5487e-14      0.83625
ENSG00000116752    1  115075178  115159260    173      23  195813      0.93069    8.5487e-14      0.93069
ENSG00000175984    1  115090469  115248043    363      29  195813       1.0511    8.5487e-14       1.0511
ENSG00000116748    1  115180719  115273239    214      33  195813        1.002    8.5487e-14        1.002
ENSG00000213281    1  115212090  115294515    169      28  195813      0.48276    8.5487e-14      0.48276
ENSG00000009307    1  115224534  115336297    193      27  195813      0.48598    8.5487e-14      0.48598
ENSG00000052723    1  115277100  115358306    157      24  195813      0.62323    8.5487e-14      0.62323
ENSG00000198765    1  115362424  115572991    571      23  195813      0.10887    8.5487e-14      0.10887
ENSG00000134200    1  115537415  115611941    250      21  195813      -0.3631    8.5487e-14      -0.3631
ENSG00000134198    1  115555632  115667121    436      30  195813     -0.66831    8.5487e-14     -0.66831
ENSG00000134259    1  115793539  115915857    475      67  195813       1.4381    8.5487e-14       1.4381
ENSG00000173218    1  116149574  116275845    435      38  195813      -1.8657    8.5487e-14      -1.8657
ENSG00000118729    1  116207628  116346402    580      31  195813        -1.38    8.5487e-14        -1.38
ENSG00000177551    1  116343998  116421538    284      28  195813      0.12803    8.5487e-14      0.12803
ENSG00000163393    1  116484119  116647675    368      27  195813     -0.75788    8.5487e-14     -0.75788
ENSG00000173212    1  116619376  116712861    261      26  195813     -0.31011    8.5487e-14     -0.31011
ENSG00000163399    1  116880290  116987883    186      16  195813     -0.93746    8.5487e-14     -0.93746
ENSG00000116815    1  117022157  117148661    159      28  195813      -1.7624    8.5487e-14      -1.7624
ENSG00000143061    1  117082031  117245375    190      36  195813      -2.1107    8.5709e-14      -2.1107
ENSG00000116824    1  117262007  117346850    183      26  195813      -2.2361    8.5709e-14      -2.2361
ENSG00000134247    1  117417679  117567980    400      37  195813      0.65042    8.5487e-14      0.65042
ENSG00000134256    1  117509382  117614167    333      38  195813      -1.4233    8.5487e-14      -1.4233
ENSG00000116830    1  117567925  117685075    320      38  195813      -3.0555    8.5709e-14      -3.0555
ENSG00000134253    1  117618682  117700209    197      29  195813      -2.2967    8.5709e-14      -2.2967
ENSG00000134258    1  117651209  117788556    427      41  195813       -1.846    8.5487e-14       -1.846
ENSG00000198162    1  117875071  118106494    623      25  195813    -0.023651    8.5491e-14    -0.023651
ENSG00000196505    1  118371107  118507253    364      13  195813     -0.33714    8.5487e-14     -0.33714
ENSG00000065183    1  118437343  118544165    259      19  195813     -0.10332    8.5487e-14     -0.10332
ENSG00000155761    1  118461484  118762846    680      25  195813      0.22878    8.5487e-14      0.22878
ENSG00000092607    1  119390669  119567179    478      37  195813     -0.62359    8.5487e-14     -0.62359
ENSG00000116874    1  119538839  119718294    512      24  195813      -1.9245    8.5487e-14      -1.9245
ENSG00000116882    1  119876402  119971753    254      26  195813    -0.099779    8.5487e-14    -0.099779
ENSG00000203859    1  119922554  120000658    259      17  195813      -1.0955    8.5487e-14      -1.0955
ENSG00000203857    1  120014821  120092681    187       7  195813     -0.69441    8.5487e-14     -0.69441
ENSG00000143067    1  120127045  120225396    302      33  195813     -0.45738    8.5487e-14     -0.45738
ENSG00000092621    1  120167421  120321838    357      43  195813    -0.002507    8.5492e-14    -0.002507
ENSG00000134240    1  120255619  120346528    271      33  195813       -0.985    8.5487e-14       -0.985
ENSG00000134193    1  120301641  120389283    212      20  195813     -0.56307    8.5487e-14     -0.56307
ENSG00000134249    1  120401156  120474118    139      20  195813     -0.65792    8.5487e-14     -0.65792
ENSG00000134250    1  120419176  120647240    197      15  195813    -0.085395    8.5487e-14    -0.085395
ENSG00000188610    1  120802756  120890681      5       1  195813       -0.967    8.5487e-14       -0.967
ENSG00000163386    1  145254772  145405303     43       6  195813      -0.5768    8.5487e-14      -0.5768
ENSG00000117289    1  145403469  145477635     61      10  195813      -0.5468    8.5487e-14      -0.5468
ENSG00000121851    1  145421236  145505388     57      10  195813     -0.70694    8.5487e-14     -0.70694
