# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000010319    3   52432069   52514101     43       4  273324     -0.23373    1.1616e-13     -0.23373
ENSG00000114854    3   52450118   52523086     42       4  281435     -0.43864    1.1613e-13     -0.43864
ENSG00000010322    3   52454134   52562087     61       7  280952      0.27194    1.1613e-13      0.27194
ENSG00000010327    3   52494354   52593511     64       8  268748       1.1526    1.1613e-13       1.1526
ENSG00000168268    3   52523386   52604070     44       6  265663        1.438    1.1613e-13        1.438
ENSG00000163939    3   52544368   52754933    102       4  258573       1.3402    1.1613e-13       1.3402
ENSG00000163938    3   52680172   52763508     32       2  256808       1.3115    1.1613e-13       1.3115
ENSG00000016864    3   52693505   52775048     30       2  255366       1.3933    1.1613e-13       1.3933
ENSG00000114902    3   52703971   52777182     27       2  250876       1.5213    1.1613e-13       1.5213
ENSG00000114904    3   52709800   52839965     83       5  258750       1.9339    1.1613e-13       1.9339
ENSG00000055957    3   52776603   52861078     80       7  249359       2.4515    1.1635e-13       2.4515
ENSG00000162267    3   52793784   52878025     85       8  246585       2.6127    1.1635e-13       2.6127
ENSG00000055955    3   52811991   52900495     87       9  247432       2.6753    1.1635e-13       2.6753
ENSG00000272573    3   52832130   52904235     61       9  222623       2.4584    1.1635e-13       2.4584
ENSG00000163935    3   52902588   53115766    119      10  237859       1.5712    1.1613e-13       1.5712
ENSG00000163933    3   53087499   53199478     83       7  238045      0.39271    1.1613e-13      0.39271
ENSG00000163932    3   53155025   53261733     84      16  227782    -0.011133    1.1615e-13    -0.011133
ENSG00000163931    3   53223723   53325068     90      11  231664       -1.392    1.1613e-13       -1.392
ENSG00000162290    3   53282447   53416654     48       5  235092      -1.1391    1.1613e-13      -1.1391
ENSG00000157388    3   53493683   53882760    371      46  231371       3.0721    1.1635e-13       3.0721
ENSG00000016391    3   53811362   53915417     85      16  218557       1.9044    1.1613e-13       1.9044
ENSG00000056736    3   53845607   53934827     77      13  219628       1.0388    1.1613e-13       1.0388
ENSG00000113812    3   53866093   53951229     69       9  214359      0.36614    1.1613e-13      0.36614
ENSG00000157445    3   54121574   55143584   1115     130  226576      0.46514    1.1613e-13      0.46514
ENSG00000144771    3   54917264   55036115    162      17  228606        1.189    1.1613e-13        1.189
ENSG00000114251    3   55464743   55558973     82      15  228962     -0.60822    1.1613e-13     -0.60822
ENSG00000187672    3   55507336   56537391    931      69  229758    -0.052444    1.1615e-13    -0.052444
ENSG00000180376    3   56556189   56690846    118      13  232969     -0.34556    1.1613e-13     -0.34556
ENSG00000163947    3   56726446   57148357    383      59  230223     -0.90655    1.1613e-13     -0.90655
ENSG00000144730    3   57089010   57239334     86      14  230364      0.60146    1.1613e-13      0.60146
ENSG00000163666    3   57196944   57295549     32       3  225583      -1.3397    1.1613e-13      -1.3397
ENSG00000157500    3   57226765   57342496     50       5  224269     -0.85579    1.1613e-13     -0.85579
ENSG00000239388    3   57267375   57361710     56       7  226121      -0.8811    1.1613e-13      -0.8811
ENSG00000174844    3   57292727   57565071    195      18  231533      -0.3854    1.1613e-13      -0.3854
ENSG00000174840    3   57507003   57587571     57       7  232143       1.1505    1.1613e-13       1.1505
ENSG00000168374    3   57522090   57618947     49       6  230927       1.1501    1.1613e-13       1.1501
ENSG00000174839    3   57576184   57713816     64       7  222141       1.1543    1.1613e-13       1.1543
ENSG00000163681    3   57706177   57949895    103      10  232326      0.31001    1.1613e-13      0.31001
ENSG00000136068    3   57959127   58192982    242      28  227540     -0.78361    1.1613e-13     -0.78361
ENSG00000163687    3   58142984   58235424     99      15  226365      -0.5323    1.1613e-13      -0.5323
ENSG00000163686    3   58188233   58316420    141      15  228394      0.26363    1.1613e-13      0.26363
ENSG00000168297    3   58283607   58446748    183      13  233516       1.6189    1.1613e-13       1.6189
ENSG00000168291    3   58378357   58454584     78       8  234596       1.9313    1.1613e-13       1.9313
ENSG00000168301    3   58442841   58523087     51      13  231269       1.1906    1.1613e-13       1.1906
ENSG00000168306    3   58455863   58558046     66      18  217876      0.91132    1.1613e-13      0.91132
ENSG00000168309    3   58514844   58648337    138      31  221344      -2.1166    1.1635e-13      -2.1166
ENSG00000198643    3   58584673   58687575    134      24  228869      -2.6608    1.1635e-13      -2.6608
ENSG00000189283    3   59700036   61272133   2424     260  224307       1.9113    1.1613e-13       1.9113
ENSG00000144724    3   61512243   62318288    938     113  225237    -0.049776    1.1615e-13    -0.049776
ENSG00000114405    3   62269648   62356888     33       8  207845     0.013293    1.1615e-13     0.013293
ENSG00000153266    3   62320356   62394999     29      12  200217     -0.14575    1.1616e-13     -0.14575
ENSG00000163618    3   62349022   62896054    743      86  222034       2.6455    1.1635e-13       2.6455
ENSG00000163630    3   63178991   63637597    696      76  223996      -2.5219    1.1635e-13      -2.5219
ENSG00000188817    3   63603344   63699696    128      19  229300      -1.6658    1.1613e-13      -1.6658
ENSG00000163634    3   63784546   63884579     29       5  227175     -0.29384    1.1613e-13     -0.29384
ENSG00000163635    3   63815233   64024138    106      13  225661      -0.8931    1.1613e-13      -0.8931
ENSG00000163636    3   63961225   64044658     72      13  226326      -1.1416    1.1613e-13      -1.1416
ENSG00000163637    3   64044543   64466152    562      65  224473      -1.0096    1.1613e-13      -1.0096
ENSG00000163638    3   64466333   64708676    311      40  222782       1.3174    1.1613e-13       1.3174
ENSG00000151276    3   65304200   66059509    800      93  223521     -0.68843    1.1613e-13     -0.68843
ENSG00000144741    3   66084285   66473540    189      21  233725      0.66397    1.1613e-13      0.66397
ENSG00000144749    3   66394221   66586687    164      23  219363      0.66263    1.1613e-13      0.66263
ENSG00000163376    3   67013727   67096634     57      10  232025       1.7531    1.1613e-13       1.7531
ENSG00000172340    3   67375884   67740038    465      44  227183      0.54907    1.1613e-13      0.54907
ENSG00000163378    3   68989365   69098112     74      11  230011     -0.60648    1.1613e-13     -0.60648
ENSG00000144747    3   69033978   69136484     61       8  227765      -0.1352    1.1616e-13      -0.1352
ENSG00000144744    3   69068881   69164559     70      11  224440     -0.12005    1.1614e-13     -0.12005
ENSG00000144746    3   69099095   69190217     67      15  219615     -0.63705    1.1613e-13     -0.63705
ENSG00000163380    3   69121023   69207183     68      14  206824     -0.26813    1.1613e-13     -0.26813
ENSG00000114541    3   69184141   69626734    492      64  224792     -0.32112    1.1613e-13     -0.32112
ENSG00000187098    3   69753586   70052488    221      21  231478      -1.3442    1.1613e-13      -1.3442
ENSG00000114861    3   70968844   71668140    513      76  228273      0.27078    1.1613e-13      0.27078
ENSG00000163412    3   71689567   71838924    111      26  213494       1.2459    1.1613e-13       1.2459
ENSG00000170837    3   71768201   71840647     35       8  226725      0.55793    1.1613e-13      0.55793
ENSG00000163421    3   71785807   71869357     53      13  228222      0.59555    1.1613e-13      0.59555
ENSG00000163602    3   72385976   72531069     98      17  227198       2.1325    1.1635e-13       2.1325
ENSG00000144736    3   72763428   72946065     72       4  225660      -2.4188    1.1635e-13      -2.4188
ENSG00000172986    3   72902224   73082289    156      18  232267     -0.81597    1.1613e-13     -0.81597
ENSG00000163605    3   73010936   73153350    145      11  229969      0.21172    1.1616e-13      0.21172
ENSG00000255423    3   73075810   73147488     73       6  227518      0.51614    1.1613e-13      0.51614
ENSG00000121440    3   73396584   73709091    339      49  230179      0.24334    1.1616e-13      0.24334
ENSG00000113805    3   74276719   74605291    277      43  220789       2.0816    1.1635e-13       2.0816
ENSG00000227124    3   75723794   75869734     12       3  226422      0.51565    1.1613e-13      0.51565
ENSG00000185008    3   75920846   77734115   1702     150  223728       1.6166    1.1613e-13       1.6166
ENSG00000169855    3   78611390   79851965    830      61  229009       2.2727    1.1635e-13       2.2727
ENSG00000114480    3   81503850   81846312    231      18  227640       3.4092    1.1635e-13       3.4092
ENSG00000175161    3   84973132   86158579    911      38  244221       4.4562    1.1635e-13       4.4562
ENSG00000206538    3   86952119   87075269    120      10  212031      0.65384    1.1613e-13      0.65384
ENSG00000083937    3   87241421   87339698     69       8  231462       0.8281    1.1613e-13       0.8281
ENSG00000064835    3   87273554   87360737     90       5  232889      0.85229    1.1613e-13      0.85229
ENSG00000179097    3   88004846   88077919     33       4  232538       2.3106    1.1635e-13       2.3106
ENSG00000163320    3   88066094   88234035    122       5  227035       2.9523    1.1635e-13       2.9523
ENSG00000175105    3   88153254   88228815     49       2  230916       2.7542    1.1635e-13       2.7542
ENSG00000179021    3   88163893   88252879     65       2  231004       2.7419    1.1635e-13       2.7419
ENSG00000044524    3   89121674   89566284    309      18  229139     -0.18869    1.1616e-13     -0.18869
ENSG00000184500    3   93556881   93727910     35       8  222896      0.92231    1.1613e-13      0.92231
ENSG00000169379    3   93663983   93809512     31       7  224115      0.67698    1.1613e-13      0.67698
ENSG00000178750    3   93698213   93782454     13       4  231549      0.15389    1.1616e-13      0.15389
ENSG00000178694    3   93746760   93882389     31       7  224161      0.93762    1.1613e-13      0.93762
ENSG00000080224    3   96498425   97506304    440      42  218882      -1.0405    1.1613e-13      -1.0405
ENSG00000113966    3   97448365   97554953     60       9  214621     -0.71056    1.1613e-13     -0.71056
ENSG00000196578    3   97771017   97841946    150       8  229983      -1.7014    1.1613e-13      -1.7014
ENSG00000231192    3   97816542   97887483     84       3  224023     -0.31651    1.1613e-13     -0.31651
ENSG00000236032    3   97833170   97904249     82       3  223794     -0.30611    1.1613e-13     -0.30611
ENSG00000233412    3   97852544   97923485     83       3  225372     -0.25836    1.1613e-13     -0.25836
ENSG00000230301    3   97948088   98019200    117      10  219751     -0.48026    1.1613e-13     -0.48026
ENSG00000197938    3   97966732   98037676    116       8  221404     -0.54681    1.1613e-13     -0.54681
ENSG00000196098    3   98037698   98108663     55       8  222267      -1.2866    1.1613e-13      -1.2866
ENSG00000206536    3   98074510   98145475     44       6  222344      -1.6704    1.1613e-13      -1.6704
ENSG00000232382    3   98153324   98224420     54       7  217004     -0.46409    1.1613e-13     -0.46409
ENSG00000231861    3   98181448   98252496     58      12  223968      0.60581    1.1613e-13      0.60581
ENSG00000080822    3   98181756   98276910     82      17  225766      0.76617    1.1613e-13      0.76617
ENSG00000080819    3   98204976   98347567    143      26  230607      0.44029    1.1613e-13      0.44029
ENSG00000154165    3   98215743   98286960     81      16  232110      0.76212    1.1613e-13      0.76212
ENSG00000064225    3   98416080   98575045    141      14  231741      -1.9206    1.1613e-13      -1.9206
ENSG00000057019    3   98479785   98655533    143      10  228306      -1.9767    1.1613e-13      -1.9767
ENSG00000144810    3   99322319   99553070    217      28  229455      -0.6652    1.1613e-13      -0.6652
ENSG00000184220    3   99501678   99932447    223      13  230030     -0.35674    1.1613e-13     -0.35674
ENSG00000168386    3   99513985   99868357    182      11  229890     -0.20124    1.1616e-13     -0.20124
ENSG00000036054    3   99944844  100079095     85      11  228966       0.1863    1.1616e-13       0.1863
ENSG00000114021    3  100018545  100110710     51      10  228877     -0.84439    1.1613e-13     -0.84439
ENSG00000206535    3  100085037  100210163     54      11  216761      -1.2201    1.1613e-13      -1.2201
ENSG00000181458    3  100176463  100331288    131      12  225936    -0.029443    1.1615e-13    -0.029443
ENSG00000114354    3  100393205  100502810    109      12  214378     -0.76635    1.1613e-13     -0.76635
ENSG00000154175    3  100433000  100747359    360      42  226530     -0.65958    1.1613e-13     -0.65958
ENSG00000081148    3  100906390  101074404    121      11  223897     -0.55976    1.1613e-13     -0.55976
ENSG00000138468    3  101008049  101267085    172       8  225232      0.57158    1.1613e-13      0.57158
ENSG00000174173    3  101245706  101320290     47       7  232941      0.85942    1.1613e-13      0.85942
ENSG00000081154    3  101257939  101348281     53       8  230247      0.95526    1.1613e-13      0.95526
ENSG00000066422    3  101332733  101431339     29       4  218013    -0.069121    1.1614e-13    -0.069121
ENSG00000114391    3  101364935  101440626     20       2  218138     -0.41135    1.1613e-13     -0.41135
ENSG00000182504    3  101407769  101524406     37       5  221750     -0.29271    1.1613e-13     -0.29271
ENSG00000144815    3  101463046  101582073     48       8  224276     -0.39945    1.1613e-13     -0.39945
ENSG00000144802    3  101511835  101614866     54       8  226843     -0.67372    1.1613e-13     -0.67372
ENSG00000170044    3  101783088  102233685    332      37  223013     -0.41485    1.1613e-13     -0.41485
ENSG00000170017    3  105050753  105330744    293      24  229533      -1.0471    1.1613e-13      -1.0471
ENSG00000114423    3  105339305  105623396    259      16  224242     -0.25136    1.1613e-13     -0.25136
ENSG00000138483    3  107061188  107132481     99      15  223879      0.29387    1.1613e-13      0.29387
ENSG00000114439    3  107206783  107565171    288      23  226325       1.2491    1.1613e-13       1.2491
ENSG00000196776    3  107727145  107844872     96      16  232581       2.0424    1.1635e-13       2.0424
ENSG00000114446    3  107844659  107976417    154       8  229064       2.2132    1.1635e-13       2.2132
ENSG00000114455    3  107980376  108132132    184      19  230915        1.863    1.1613e-13        1.863
ENSG00000144821    3  108064216  108283169    214      26  226137       2.0935    1.1635e-13       2.0935
ENSG00000198919    3  108273529  108448693     84       8  228607       1.5231    1.1613e-13       1.5231
ENSG00000163515    3  108427271  108511231     81      11  228688      0.94591    1.1613e-13      0.94591
ENSG00000163519    3  108506545  108608852     91      16  222815     -0.33087    1.1613e-13     -0.33087
ENSG00000138472    3  108591639  108707742    180      21  228598       0.1688    1.1616e-13       0.1688
ENSG00000114487    3  108642086  108871989    296      13  225121    -0.018871    1.1615e-13    -0.018871
ENSG00000163530    3  108977635  109070364     64      14  223224      -1.4449    1.1613e-13      -1.4449
ENSG00000121570    3  109009988  109091419     54       9  223445      -1.0714    1.1613e-13      -1.0714
ENSG00000153283    3  110976566  111419597    411      41  220032      -1.6224    1.1613e-13      -1.6224
ENSG00000177494    3  111276747  111349290     36      11  222584      0.68247    1.1613e-13      0.68247
ENSG00000240891    3  111358523  111600294    312      24  229388      0.92675    1.1613e-13      0.92675
ENSG00000144824    3  111416344  111730364    503      39  229254       1.0653    1.1613e-13       1.0653
ENSG00000144827    3  111662857  111747210    180      24  225899       1.1971    1.1613e-13       1.1971
ENSG00000144834    3  111682511  111767734    173      23  224973      0.81226    1.1613e-13      0.81226
ENSG00000176040    3  111718690  111835116    163      24  221812     -0.15908    1.1616e-13     -0.15908
ENSG00000114529    3  111770182  111884851    107      14  222929       1.0981    1.1613e-13       1.0981
ENSG00000174500    3  111804688  111887152     73       9  223033        1.434    1.1613e-13        1.434
ENSG00000172139    3  111824734  112048105    241      16  222427       1.1309    1.1613e-13       1.1309
ENSG00000091972    3  112016194  112116659    117      15  225317      0.84785    1.1613e-13      0.84785
ENSG00000186265    3  112147815  112253408     86      13  205057     -0.39659    1.1613e-13     -0.39659
ENSG00000144848    3  112216356  112315893     89       8  213206      0.34495    1.1613e-13      0.34495
ENSG00000138459    3  112245556  112339424     86      10  211670      0.35765    1.1613e-13      0.35765
ENSG00000091986    3  112288407  112403377    106      16  215709     -0.62457    1.1613e-13     -0.62457
ENSG00000206531    3  112499556  112600703    116      16  223389       -0.853    1.1613e-13       -0.853
ENSG00000163606    3  112605056  112728969    103      12  220131     -0.21276    1.1616e-13     -0.21276
ENSG00000163607    3  112674765  112768907     45      10  222186     -0.63567    1.1613e-13     -0.63567
ENSG00000144857    3  112894850  113041303    168      30  224715       0.7396    1.1613e-13       0.7396
ENSG00000163611    3  113126565  113269034    123      11  231224      0.50827    1.1613e-13      0.50827
ENSG00000072858    3  113216143  113383425    156      22  224578      0.32884    1.1613e-13      0.32884
ENSG00000121579    3  113400307  113500147     44       2  228714      -2.6119    1.1635e-13      -2.6119
ENSG00000114573    3  113430866  113565903     56       2  228312      -2.6787    1.1635e-13      -2.6787
ENSG00000178075    3  113512029  113701021     90      19  221717      0.32569    1.1613e-13      0.32569
ENSG00000184307    3  113631748  113719248     38      11  222629       1.1877    1.1613e-13       1.1877
ENSG00000151577    3  113812499  113953254    134      21  225654      0.90746    1.1613e-13      0.90746
ENSG00000174255    3  113918483  113991425     63      15  222807      0.27258    1.1613e-13      0.27258
ENSG00000181847    3  113960760  114064135     69      15  209084    -0.038489    1.1615e-13    -0.038489
ENSG00000181722    3  114021941  114901118    568      68  225426       2.9058    1.1635e-13       2.9058
ENSG00000172020    3  115307171  115475337    149      40  219439       2.0849    1.1635e-13       2.0849
ENSG00000185565    3  115486235  117751095   2375     209  225927      0.88351    1.1613e-13      0.88351
ENSG00000144847    3  118584404  118899915    224      33  226060     -0.34667    1.1613e-13     -0.34667
ENSG00000114638    3  118857364  118959000    145      24  234669      -1.1275    1.1613e-13      -1.1275
ENSG00000121578    3  118895579  118994950    120      17  233736      -1.2055    1.1613e-13      -1.2055
ENSG00000031081    3  118978220  119174561    201      34  226831        -1.05    1.1613e-13        -1.05
ENSG00000176142    3  119113347  119222677    137      17  229222      -1.6046    1.1613e-13      -1.6046
ENSG00000163389    3  119152785  119248555    112      15  226920      -1.4508    1.1613e-13      -1.4508
ENSG00000113845    3  119182379  119278937    126      20  226943      -1.3122    1.1613e-13      -1.3122
ENSG00000121594    3  119208140  119313449    128      22  226841      -0.2685    1.1613e-13      -0.2685
ENSG00000144843    3  119263115  119343792     77      15  229358      0.14144    1.1616e-13      0.14144
ENSG00000144837    3  119281689  119383658     95      15  235436     -0.71574    1.1613e-13     -0.71574
ENSG00000121577    3  119320304  119419171    104      11  236157     -0.74817    1.1613e-13     -0.74817
ENSG00000138495    3  119338360  119431301    108      10  234713     -0.50986    1.1613e-13     -0.50986
ENSG00000144852    3  119464331  119572332     84      16  223727      0.65201    1.1613e-13      0.65201
ENSG00000082701    3  119505170  119848264    188      19  228087      0.80377    1.1613e-13      0.80377
ENSG00000175697    3  119848492  120038941    167      14  228748      -0.9122    1.1613e-13      -0.9122
ENSG00000163428    3  120008356  120103186     77       9  233127      -2.2663    1.1635e-13      -2.2663
ENSG00000163430    3  120076140  120205100    145      16  231388      -1.7687    1.1613e-13      -1.7687
ENSG00000065518    3  120280156  120356347      5       2  201766      -1.5036    1.1613e-13      -1.5036
ENSG00000113924    3  120312020  120436418     13       4  216604     -0.11631    1.1614e-13     -0.11631
ENSG00000144840    3  120370528  120496840     43       8  220951      0.31876    1.1613e-13      0.31876
ENSG00000153767    3  120426484  120536916     97      15  226103      0.93901    1.1613e-13      0.93901
ENSG00000145087    3  120591919  121178608    456      16  211450     -0.99563    1.1613e-13     -0.99563
ENSG00000051341    3  121115278  121299853    110       9  229178     -0.52402    1.1613e-13     -0.52402
ENSG00000186103    3  121254551  121340481     70      13  229948     -0.32303    1.1613e-13     -0.32303
ENSG00000163833    3  121276966  121384139    105      19  226788     -0.25353    1.1613e-13     -0.25353
ENSG00000180353    3  121315246  121414774     99      17  225113    -0.049446    1.1615e-13    -0.049446
ENSG00000173230    3  121347046  121503602    103      11  221498      0.18046    1.1616e-13      0.18046
ENSG00000173226    3  121453610  121588926     99       9  229653      0.20148    1.1616e-13      0.20148
ENSG00000145088    3  121519030  121640373     96      10  226160     -0.12998    1.1616e-13     -0.12998
ENSG00000163406    3  121577936  121697949     89       7  220384     -0.66116    1.1613e-13     -0.66116
ENSG00000145103    3  121671170  121776051     56       9  224097      -1.5001    1.1613e-13      -1.5001
ENSG00000114013    3  121739213  121874983     84      16  222297     -0.09615    1.1614e-13     -0.09615
ENSG00000036828    3  121867530  122040342    229      28  229800     -0.62345    1.1613e-13     -0.62345
ENSG00000121552    3  122009091  122095819     88      14  233657      -1.0097    1.1613e-13      -1.0097
ENSG00000114023    3  122068023  122166181     72       9  235700       1.0643    1.1613e-13       1.0643
ENSG00000196981    3  122095715  122169882     56       8  232306       1.3019    1.1613e-13       1.3019
ENSG00000114030    3  122105796  122268792     94      10  227583       1.5003    1.1613e-13       1.5003
ENSG00000138496    3  122211771  122318424     81      15  225686       1.0371    1.1613e-13       1.0371
ENSG00000163840    3  122248085  122329050     78      15  227457      0.44687    1.1613e-13      0.44687
ENSG00000173200    3  122261449  122392894    145      30  224595      0.48245    1.1613e-13      0.48245
ENSG00000173193    3  122364465  122484687    134      19  227040       1.2631    1.1613e-13       1.2631
ENSG00000169087    3  122423846  122547671     97      10  229817      0.90967    1.1613e-13      0.90967
ENSG00000082684    3  122593041  122782452    236      41  223997       1.1155    1.1613e-13       1.1155
ENSG00000065485    3  122750909  122979074    287      34  224119      0.36063    1.1613e-13      0.36063
ENSG00000121542    3  122885774  123027977    134       7  232566      0.69044    1.1613e-13      0.69044
ENSG00000173175    3  122966143  123203605    169      21  254325       1.9578    1.1613e-13       1.9578
ENSG00000065534    3  123293896  123638178    235      29  217972      0.16616    1.1616e-13      0.16616
ENSG00000175455    3  123581152  123715564    133      14  220600       0.3609    1.1613e-13       0.3609
ENSG00000065371    3  123652368  123746025     82      12  224064     -0.17213    1.1616e-13     -0.17213
ENSG00000160145    3  123763870  124480172    828      71  226662      0.20521    1.1616e-13      0.20521
ENSG00000114491    3  124414213  124499040    123      15  228603     -0.50741    1.1613e-13     -0.50741
ENSG00000082781    3  124445795  124655265    248      26  227292     0.054559    1.1615e-13     0.054559
ENSG00000173702    3  124589289  124707663    100      21  218071       1.7411    1.1613e-13       1.7411
ENSG00000173706    3  124649554  124809802    157      26  219453        1.793    1.1613e-13        1.793
ENSG00000221955    3  124766480  125033021    331      45  224604     0.065431    1.1614e-13     0.065431
ENSG00000163848    3  124909405  125129198    174      10  225875      0.40546    1.1613e-13      0.40546
ENSG00000114520    3  125130495  125274041     74      10  226675       1.3745    1.1613e-13       1.3745
ENSG00000144909    3  125212702  125348934     92      15  219909       1.1768    1.1613e-13       1.1768
ENSG00000114547    3  125652987  125737297     58       7  232922      0.84439    1.1613e-13      0.84439
ENSG00000114544    3  125690198  125855404    247      17  228269      0.92333    1.1613e-13      0.92333
ENSG00000144908    3  125787412  125951837    315      25  224829      0.63337    1.1613e-13      0.63337
ENSG00000163884    3  126026478  126111285     62      10  230279     -0.12714    1.1616e-13     -0.12714
ENSG00000070476    3  126121444  126229762    123      17  219723      0.11802    1.1614e-13      0.11802
ENSG00000159650    3  126165124  126271616     97      13  221054      -0.2718    1.1613e-13      -0.2718
ENSG00000180767    3  126208126  126297134     73      10  220141      -1.2037    1.1613e-13      -1.2037
ENSG00000197763    3  126255622  126408998    157      16  224284      -1.2909    1.1613e-13      -1.2909
ENSG00000159685    3  126388063  126714249    184      15  228051      -2.0966    1.1635e-13      -2.0966
ENSG00000114554    3  126672437  126791235     75      15  220550      -1.6771    1.1613e-13      -1.6771
ENSG00000163870    3  127256912  127352094     31       7  226191      -1.6193    1.1613e-13      -1.6193
ENSG00000073111    3  127282066  127376276     16       3  225242      -1.3113    1.1613e-13      -1.3113
ENSG00000114631    3  127313024  127426652     54       9  228329      -1.0531    1.1613e-13      -1.0531
ENSG00000114626    3  127356778  127434768     69      11  231185      -0.7153    1.1613e-13      -0.7153
ENSG00000074416    3  127372909  127577051    167      30  221600      -1.0271    1.1613e-13      -1.0271
ENSG00000187715    3  127599075  127741514    115      18  217873      -1.6169    1.1613e-13      -1.6169
ENSG00000058262    3  127735484  127825526     78       3  230174     -0.95417    1.1613e-13     -0.95417
ENSG00000175792    3  127748621  127907757    100       7  233952      -1.0486    1.1613e-13      -1.0486
ENSG00000132394    3  127837297  128162485    247      13  226513     -0.76774    1.1613e-13     -0.76774
ENSG00000179407    3  128146282  128221091     73      14  226874      0.03106    1.1615e-13      0.03106
ENSG00000179348    3  128163270  128247028     81      17  225559    -0.052746    1.1615e-13    -0.052746
ENSG00000163902    3  128303817  128434918     57       7  224189      0.86524    1.1613e-13      0.86524
ENSG00000075785    3  128409965  128568639     55       9  225285      -1.6388    1.1613e-13      -1.6388
ENSG00000177646    3  128563439  128669910    116      10  226272      -1.4231    1.1613e-13      -1.4231
ENSG00000114654    3  128685472  128794585     36       6  227716       1.0485    1.1613e-13       1.0485
ENSG00000169704    3  128744610  128816249     17       3  220778     -0.63526    1.1613e-13     -0.63526
ENSG00000172780    3  128771412  128876644     28       2  220065     0.056065    1.1615e-13     0.056065
ENSG00000240682    3  128811258  128915136     27       2  218622      0.39605    1.1613e-13      0.39605
ENSG00000169714    3  128853327  128937765     21       3  203259      0.63473    1.1613e-13      0.63473
ENSG00000181789    3  128933449  129031614     23       2  225956      0.86647    1.1613e-13      0.86647
ENSG00000183624    3  128962671  129060029     35       3  225290      0.82144    1.1613e-13      0.82144
ENSG00000172771    3  129085164  129182494     39       5  210922       1.4527    1.1613e-13       1.4527
ENSG00000129071    3  129114787  129193878     39       5  209036       1.3398    1.1613e-13       1.3398
ENSG00000163913    3  129123968  129274198     62       6  211074       1.4228    1.1613e-13       1.4228
ENSG00000163914    3  129212483  129289012     40       7  218526       1.4078    1.1613e-13       1.4078
ENSG00000004399    3  129239018  129360661     84      13  226815      0.97651    1.1613e-13      0.97651
ENSG00000172765    3  129331635  129647419     89       6  228790      0.50806    1.1613e-13      0.50806
ENSG00000170893    3  129658148  129731781     99       9  231063      -1.0961    1.1613e-13      -1.0961
ENSG00000172752    3  130029359  130238688    216      20  228054       -1.793    1.1613e-13       -1.793
ENSG00000206384    3  130244178  130431999    119      13  222515      -1.4055    1.1613e-13      -1.4055
ENSG00000196455    3  130362779  130500673     76       3  222164      -1.8069    1.1613e-13      -1.8069
ENSG00000017260    3  130534439  130770556    138      15  226294       -0.888    1.1613e-13       -0.888
ENSG00000034533    3  130697719  130781493     62       7  233895      -1.6196    1.1613e-13      -1.6196
ENSG00000114670    3  130710694  131104309    281      19  224969      -2.4608    1.1635e-13      -2.4608
ENSG00000198585    3  131065515  131142674     66       8  222151      -1.7025    1.1613e-13      -1.7025
ENSG00000114686    3  131146056  131256827     76      11  215737     -0.36531    1.1613e-13     -0.36531
ENSG00000196353    3  131217399  132039254   1113      69  228607       3.3298    1.1635e-13       3.3298
ENSG00000138246    3  132101370  132292876    143      21  231311     -0.85178    1.1613e-13     -0.85178
ENSG00000240303    3  132241982  132414567     83       9  231553     -0.19474    1.1616e-13     -0.19474
ENSG00000113971    3  132241986  132476303    104      14  229249    -0.081414    1.1614e-13    -0.081414
ENSG00000129048    3  132281081  132372811     26       4  234463     -0.25969    1.1613e-13     -0.25969
ENSG00000081307    3  132338290  132431941     37       7  227960     -0.17579    1.1616e-13     -0.17579
ENSG00000144868    3  132722235  133151636    446      32  227626      -1.7263    1.1613e-13      -1.7263
ENSG00000170819    3  133083839  133229066    142      24  224996     -0.34645    1.1613e-13     -0.34645
ENSG00000091527    3  133257574  133344105     60      11  227331     -0.68635    1.1613e-13     -0.68635
ENSG00000163781    3  133282019  133415737    108      12  224721     -0.52222    1.1613e-13     -0.52222
ENSG00000091513    3  133429800  133532850    111      15  221686     -0.11224    1.1614e-13     -0.11224
ENSG00000144867    3  133467877  133579616    109      18  230915       1.5682    1.1613e-13       1.5682
ENSG00000154917    3  133508083  133649680    135      29  226307        1.487    1.1613e-13        1.487
ENSG00000174640    3  133616540  133806028    148      38  225672      -1.5399    1.1613e-13      -1.5399
ENSG00000163785    3  133749147  134004689    209      19  229288      -1.4563    1.1613e-13      -1.4563
ENSG00000114019    3  134039716  134129321     71      10  225674    -0.079229    1.1614e-13    -0.079229
ENSG00000129055    3  134161548  134240558     59       4  230907      -2.2847    1.1635e-13      -2.2847
ENSG00000182923    3  134169585  134328859    112       3  229829      -2.3404    1.1635e-13      -2.3404
ENSG00000154928    3  134281643  135014309    843      85  228336     -0.57294    1.1613e-13     -0.57294
ENSG00000174611    3  134286980  134405478    124       9  225813       -1.723    1.1613e-13       -1.723
ENSG00000073711    3  135649515  135901733    127       9  230709       2.3434    1.1635e-13       2.3434
ENSG00000174579    3  135832764  135951083     28       6  248518       3.3229    1.1635e-13       3.3229
ENSG00000114054    3  135934148  136091738     63       8  232033       2.9579    1.1635e-13       2.9579
