# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000163501    2  219884142  219960189    160      13  129537     -0.39317   -2.0539e-15     -0.39317
ENSG00000187736    2  219905039  220060587    320      15  129304       1.0551   -1.9984e-15       1.0551
ENSG00000213901    2  219905051  220070549    341      15  129355       1.1593   -1.9984e-15       1.1593
ENSG00000115649    2  220001619  220077828    152      15  128738       2.1517   -2.2204e-15       2.1517
ENSG00000158552    2  220024959  220109373    166      24  124220       2.3755   -2.2204e-15       2.3755
ENSG00000115657    2  220039490  220118712    157      23  122477       2.1636   -2.2204e-15       2.1636
ENSG00000198925    2  220039494  220129439    182      25  121225       2.1291   -2.2204e-15       2.1291
ENSG00000163516    2  220059479  220136391    155      18  117913       1.5017   -1.9984e-15       1.5017
ENSG00000163521    2  220066328  220145200    152      16  117406        1.145   -1.9984e-15        1.145
ENSG00000115661    2  220075177  220150059    151      15  117845       1.0111   -1.9984e-15       1.0111
ENSG00000127824    2  220079433  220177892    214      23  120440      0.62714   -1.9984e-15      0.62714
ENSG00000135924    2  220108989  220186622    170      20  122112      0.46084   -2.0539e-15      0.46084
ENSG00000054356    2  220119345  220209370    234      22  124459     -0.23502   -2.0539e-15     -0.23502
ENSG00000182698    2  220157131  220232899    214      21  127749      -1.1156   -1.9984e-15      -1.1156
ENSG00000123992    2  220203268  220299744    226      28  122252      -1.4633   -1.9984e-15      -1.4633
ENSG00000175084    2  220248099  220326461    147      24  118624     -0.77622   -1.9984e-15     -0.77622
ENSG00000072195    2  220264568  220398009    246      39  123920     0.013411    -2.047e-15     0.013411
ENSG00000144591    2  220328589  220406710    150      18  127465      0.24933   -2.0539e-15      0.24933
ENSG00000072182    2  220343892  220438494    205      25  127366     -0.21556   -2.0539e-15     -0.21556
ENSG00000123989    2  220368669  220443509    172      25  127491     -0.88731   -1.9984e-15     -0.88731
ENSG00000124006    2  220380451  220471581    197      32  127184      -1.2404   -1.9984e-15      -1.2404
ENSG00000123999    2  220398884  220475435    165      28  127151      -1.7732   -1.9984e-15      -1.7732
ENSG00000144589    2  220427582  220516173    154      37  125707      -1.6242   -1.9984e-15      -1.6242
ENSG00000114923    2  220457049  220541702    131      25  124225      -1.4417   -1.9984e-15      -1.4417
ENSG00000116106    2  222247747  222473922    528      41  128929      0.10171   -2.0539e-15      0.10171
ENSG00000135903    2  223029607  223198715    501      53  128791      0.57599   -1.9984e-15      0.57599
ENSG00000163081    2  223127866  223204936    177      35  127688       0.3999   -2.0539e-15       0.3999
ENSG00000163082    2  223254236  223460667    495      62  124797      -1.3437   -1.9984e-15      -1.3437
ENSG00000116120    2  223400255  223556056    422      27  124774      -1.3585   -1.9984e-15      -1.3585
ENSG00000124003    2  223501505  223609649    305      36  126771     -0.98646   -1.9984e-15     -0.98646
ENSG00000123983    2  223690652  223844357    414      30  129822      -1.1438   -1.9984e-15      -1.1438
ENSG00000152049    2  223881532  224098117    880      42  128851      -1.0974   -1.9984e-15      -1.0974
ENSG00000171951    2  224426658  224502221    148      17  122597     -0.24071   -2.0539e-15     -0.24071
ENSG00000152056    2  224581403  224737744    547      33  129145     -0.99248   -1.9984e-15     -0.99248
ENSG00000085449    2  224685433  224845104    412      20  128072       -1.793   -1.9984e-15       -1.793
ENSG00000135900    2  224787121  224867431    214      25  129255      -1.4294   -1.9984e-15      -1.4294
ENSG00000135919    2  224804829  224939036    373      34  127708      -1.7441   -1.9984e-15      -1.7441
ENSG00000124019    2  225208415  225301802    452      28  129732       2.8165   -2.2204e-15       2.8165
ENSG00000036257    2  225299867  225485110    533      24  128611       3.0683   -2.2204e-15       3.0683
ENSG00000135905    2  225594807  225942162    884      55  127702      0.47727   -2.0539e-15      0.47727
ENSG00000169047    2  227561033  227699475    296      31  128030       1.2494   -1.9984e-15       1.2494
ENSG00000144468    2  227665297  227898931    472      18  128031      0.11416   -2.0539e-15      0.11416
ENSG00000081052    2  227832427  228063829    704      51  129077      0.57634   -1.9984e-15      0.57634
ENSG00000169031    2  227994281  228214508    952      69  129569      -1.7362   -1.9984e-15      -1.7362
ENSG00000168958    2  228154867  228257550    381      32  128275      0.83387   -1.9984e-15      0.83387
ENSG00000168955    2  228191872  228281711    373      36  128340       2.3111   -2.2204e-15       2.3111
ENSG00000173744    2  228301868  228460930    509      22  129013       2.2949   -2.2204e-15       2.2949
ENSG00000042304    2  228439806  228533036    500      44  129257      -2.0236   -2.2204e-15      -2.0236
ENSG00000135917    2  228514926  228617728    553      41  117580      -1.7328   -1.9984e-15      -1.7328
ENSG00000115009    2  228643558  228717272    224      39  129222     -0.25777   -2.0539e-15     -0.25777
ENSG00000123977    2  228700770  228824060    450      28  129643      -1.2109   -1.9984e-15      -1.2109
ENSG00000153820    2  228809666  229081361    810      38  128903       2.5358   -2.2204e-15       2.5358
ENSG00000153823    2  229680242  230171001   1457     120  128627       2.0669   -2.2204e-15       2.0669
ENSG00000187957    2  230187345  230614274   1464     105  128403       1.4862   -1.9984e-15       1.4862
ENSG00000153827    2  230593554  230822955    306      20  127356       1.9173   -1.9984e-15       1.9173
ENSG00000153832    2  230752018  230912825    240      29  127579       1.2054   -1.9984e-15       1.2054
ENSG00000163053    2  230864698  230968715    308      32  129222      -0.4117   -2.0539e-15      -0.4117
ENSG00000135899    2  230997009  231125444    503      35  129139     -0.19656   -2.0539e-15     -0.19656
ENSG00000079263    2  231032826  231258762    775      47  129241     -0.86938   -1.9984e-15     -0.86938
ENSG00000185404    2  231156899  231303447    528      32  129239      -1.5862   -1.9984e-15      -1.5862
ENSG00000067066    2  231245657  231443805    828      45  129390     -0.82545   -1.9984e-15     -0.82545
ENSG00000135932    2  231542560  231720790    360      33  126766      -2.7219   -2.2204e-15      -2.7219
ENSG00000135916    2  231694354  231778963    306      43  128331      -0.9331   -1.9984e-15      -0.9331
ENSG00000135898    2  231737033  231860781    469      67  126394      -1.3903   -1.9984e-15      -1.3903
ENSG00000173699    2  231825836  231924770    390      42  128141      -2.6133   -2.2204e-15      -2.6133
ENSG00000204128    2  231867205  231949434    262      27  129380      -1.3611   -1.9984e-15      -1.3611
ENSG00000173692    2  231886578  232072541    378      26  129116     -0.37791   -2.0539e-15     -0.37791
ENSG00000135914    2  231937944  232024832    130      17  128450     -0.31815   -2.0539e-15     -0.31815
ENSG00000135931    2  232028260  232274548    560      37  128771     -0.89054   -1.9984e-15     -0.89054
ENSG00000156966    2  232225254  232300875    202      22  129610      -1.6506   -1.9984e-15      -1.6506
ENSG00000115053    2  232283242  232383352    310      32  129539       1.7482   -1.9984e-15       1.7482
ENSG00000171596    2  232352871  232430206    251      22  129750      0.71963   -1.9984e-15      0.71963
ENSG00000187514    2  232536605  232613251    218      24  129183     -0.21478   -2.0539e-15     -0.21478
ENSG00000156973    2  232562135  232685982    280      16  127931      -1.4919   -1.9984e-15      -1.4919
ENSG00000144524    2  232611381  232708963    158      16  127198      -1.7575   -1.9984e-15      -1.7575
ENSG00000163273    2  232751530  232826113    203      38  127485     -0.96479   -1.9984e-15     -0.96479
ENSG00000144535    2  232790955  233244060   1140      34  128445      -1.0091   -1.9984e-15      -1.0091
ENSG00000163283    2  233208244  233282599    221      32  128459     -0.95877   -1.9984e-15     -0.95877
ENSG00000163295    2  233285833  233359742    296      31  129621      -1.6087   -1.9984e-15      -1.6087
ENSG00000171551    2  233309537  233387538    281      45  128772      -1.6187   -1.9984e-15      -1.6187
ENSG00000135902    2  233355703  233436377    257      30  129084       0.2881   -2.0539e-15       0.2881
ENSG00000196811    2  233369437  233446113    240      27  129033      0.61831   -1.9984e-15      0.61831
ENSG00000221944    2  233377779  233450226    214      23  129351      0.74607   -1.9984e-15      0.74607
ENSG00000135930    2  233379762  233483354    287      25  129266      0.77018   -1.9984e-15      0.77018
ENSG00000115468    2  233435767  233582491    418      54  129444       4.5866   -1.7764e-15       4.5866
ENSG00000204120    2  233527009  233760285    624      31  129295        6.212   -1.7764e-15        6.212
ENSG00000115474    2  233596174  233676278    171      16  130124       5.1249   -1.7764e-15       5.1249
ENSG00000066248    2  233708396  233912982    680      55  128639       6.5803   -1.7764e-15       6.5803
ENSG00000115488    2  233862382  233934767    218      34  128722        1.596   -1.9984e-15        1.596
ENSG00000168918    2  233889677  234151549    798      77  128210      0.12726   -2.0539e-15      0.12726
ENSG00000085978    2  234083697  234239320    461      55  129153      -1.1593   -1.9984e-15      -1.1593
ENSG00000130561    2  234181462  234290701    293      24  129806      -1.7099   -1.9984e-15      -1.7099
ENSG00000077044    2  234228153  234415750    407      31  129800      -2.0407   -2.2204e-15      -2.0407
ENSG00000085982    2  234349166  234510428    307      17  129024      -0.6071   -1.9984e-15      -0.6071
ENSG00000241635    2  234491291  234716956    728      51  128308     -0.91889   -1.9984e-15     -0.91889
ENSG00000242515    2  234510100  234716951    687      47  128211     -0.91113   -1.9984e-15     -0.91113
ENSG00000241119    2  234545499  234716946    582      44  128192      -1.0679   -1.9984e-15      -1.0679
ENSG00000244122    2  234555584  234716945    568      40  128142      -1.0936   -1.9984e-15      -1.0936
ENSG00000167165    2  234565253  234716946    549      38  128227      -1.1069   -1.9984e-15      -1.1069
ENSG00000240224    2  234586638  234716945    485      44  128451      -1.1915   -1.9984e-15      -1.1915
ENSG00000244474    2  234592424  234716945    457      43  128420      -1.1262   -1.9984e-15      -1.1262
ENSG00000243135    2  234602754  234716945    410      42  128400     -0.93931   -1.9984e-15     -0.93931
ENSG00000242366    2  234633894  234716945    302      40  127920     -0.54367   -1.9984e-15     -0.54367
ENSG00000185038    2  234649370  234777069    510      57  128369      -1.5486   -1.9984e-15      -1.5486
ENSG00000123485    2  234707062  234798212    349      31  129183      -1.8437   -1.9984e-15      -1.8437
ENSG00000144481    2  234791043  234963166    623      73  127922      -1.7366   -1.9984e-15      -1.7366
ENSG00000072080    2  234924323  235020778    436      45  128140      -1.5352   -1.9984e-15      -1.5352
ENSG00000188042    2  235366685  235440697    235      46  127808       1.2598   -1.9984e-15       1.2598
ENSG00000130147    2  235825617  235999358    555      76  127339      -2.0274   -2.2204e-15      -2.0274
ENSG00000157985    2  236367733  237075444   1747     133  128082        1.214   -1.9984e-15        1.214
ENSG00000168505    2  237038879  237112012    250      17  127977      0.24597   -2.0539e-15      0.24597
ENSG00000182177    2  237067095  237208052    425      27  126056      0.30505   -2.0539e-15      0.30505
ENSG00000132321    2  237197794  237451185    482      38  126434      0.33819   -2.0539e-15      0.33819
ENSG00000144476    2  237441430  237526001    214      24  127303     -0.03638    -2.047e-15     -0.03638
ENSG00000198612    2  237958955  238044109    205      20  115363      0.23522   -2.0539e-15      0.23522
ENSG00000163359    2  238197646  238358018    488      56  127901       -2.073   -2.2204e-15       -2.073
ENSG00000115648    2  238359071  238498961    626      34  128553      -2.4262   -2.2204e-15      -2.4262
ENSG00000071677    2  238440217  238510818    338      35  129618      -1.4055   -1.9984e-15      -1.4055
ENSG00000124839    2  238447965  238545257    462      44  129486      -2.1608   -2.2204e-15      -2.1608
ENSG00000124831    2  238501219  238757325    915      48  128771      -1.6567   -1.9984e-15      -1.6567
ENSG00000177483    2  238672032  238786451    317      29  127564      -1.6522   -1.9984e-15      -1.6522
ENSG00000132329    2  238732536  238855756    417      71  128345      -1.6622   -1.9984e-15      -1.6622
ENSG00000184182    2  238840469  238986236    413      21  128759      -1.0099   -1.9984e-15      -1.0099
ENSG00000132330    2  238934530  239043054    393      23  129487     -0.37738   -2.0539e-15     -0.37738
ENSG00000144488    2  238973798  239076928    415      41  129379      0.64557   -1.9984e-15      0.64557
ENSG00000168427    2  239012363  239096588    341      44  129413       1.6211   -1.9984e-15       1.6211
ENSG00000132323    2  239044042  239147370    433      35  129077       1.8774   -1.9984e-15       1.8774
ENSG00000144485    2  239111908  239184303    276      22  127964       1.1267   -1.9984e-15       1.1267
ENSG00000132326    2  239117679  239233743    378      34  127482      0.45679   -2.0539e-15      0.45679
ENSG00000204104    2  239194082  239344541    449      29  128784      -2.1901   -2.2204e-15      -2.1901
ENSG00000065802    2  239300383  239395891    284      20  129305      -2.7768   -2.2204e-15      -2.7768
ENSG00000233608    2  239721673  239830893    260      41  125319      -1.0658   -1.9984e-15      -1.0658
ENSG00000068024    2  239934864  240358348   1437     122  128196      -1.5057   -1.9984e-15      -1.5057
ENSG00000130414    2  240796867  240999819    813      67  128452      -3.4963   -2.2204e-15      -3.4963
ENSG00000182083    2  240933841  241004906    259      39  129099      -3.4757   -2.2204e-15      -3.4757
ENSG00000178586    2  240949494  241020489    268      33  129444      -3.6585   -2.2204e-15      -3.6585
ENSG00000178602    2  241043446  241118979    413      45  123802      -1.5901   -1.9984e-15      -1.5901
ENSG00000063660    2  241340088  241442493    443      44  128483       2.3265   -2.2204e-15       2.3265
ENSG00000144504    2  241383839  241543626    587      57  128625        0.453   -2.0539e-15        0.453
ENSG00000188542    2  241464471  241538431    221      33  128849    -0.022679    -2.047e-15    -0.022679
ENSG00000142327    2  241470221  241555789    276      28  129124      0.28649   -2.0539e-15      0.28649
ENSG00000142330    2  241491133  241592122    404      46  129363      0.10509   -2.0539e-15      0.10509
ENSG00000178623    2  241509848  241605676    443      44  129488     -0.14135   -2.0539e-15     -0.14135
ENSG00000185176    2  241580835  241657323    263      22  128463     -0.88463   -1.9984e-15     -0.88463
ENSG00000184945    2  241596262  241672900    206      34  127344     -0.80401   -1.9984e-15     -0.80401
ENSG00000130294    2  241618181  241794725    490      53  127292      -1.0706   -1.9984e-15      -1.0706
ENSG00000172482    2  241772896  241854919    384      15  129539      -2.0867   -2.2204e-15      -2.0867
ENSG00000162804    2  241903255  242069983    484      45  127820     -0.93297   -1.9984e-15     -0.93297
ENSG00000115687    2  242010514  242124679    360      23  128591       -1.061   -1.9984e-15       -1.061
ENSG00000115685    2  242053991  242158067    337      25  128127      -1.3759   -1.9984e-15      -1.3759
ENSG00000146205    2  242092924  242199792    286      35  128310      0.22362   -2.0539e-15      0.22362
ENSG00000115677    2  242131679  242291476    368      33  128788       1.1086   -1.9984e-15       1.1086
ENSG00000006607    2  242260658  242469256    500      30  129736      0.80303   -1.9984e-15      0.80303
ENSG00000115694    2  242397089  242484145    258      25  130148     -0.25008   -2.0539e-15     -0.25008
ENSG00000176720    2  242463136  242548546    274      31  129068      0.34747   -2.0539e-15      0.34747
ENSG00000176946    2  242488820  242611864    403      27  126852      0.42978   -2.0539e-15      0.42978
ENSG00000168397    2  242541628  242648272    395      26  126226    -0.031258    -2.047e-15    -0.031258
ENSG00000168393    2  242580157  242661406    342      22  125542     -0.31754   -2.0539e-15     -0.31754
ENSG00000168395    2  242606450  242703893    420      35  127317     -0.31239   -2.0539e-15     -0.31239
ENSG00000180902    2  242638994  242743231    373      40  127993     -0.56876   -1.9984e-15     -0.56876
ENSG00000154252    2  242681240  242778623    320      35  129953     -0.59956   -1.9984e-15     -0.59956
ENSG00000204099    2  242714920  242793739    220      34  129273     -0.14052   -2.0539e-15     -0.14052
ENSG00000188389    2  242757033  242836060    289      23  127493      0.35051   -2.0539e-15      0.35051
ENSG00000134121    3     203279     486090   1015      74  127800      0.23192   -2.0539e-15      0.23192
ENSG00000134115    3    1099260    1480901   1705     138  129019     -0.38308   -2.0539e-15     -0.38308
ENSG00000144619    3    2105497    3134645   4306     323  128862       2.8119   -2.2204e-15       2.8119
ENSG00000091181    3    3076233    3203297    561      95  127040     -0.42788   -2.0539e-15     -0.42788
ENSG00000072756    3    3133600    3227563    433      55  125207     -0.86811   -1.9984e-15     -0.86811
ENSG00000113851    3    3155676    3256394    472      42  124214     -0.52789   -1.9984e-15     -0.52789
ENSG00000144455    3    3707498    4543965   2987     135  128234      -1.1655   -1.9984e-15      -1.1655
ENSG00000175928    3    3806121    3924387    357      37  124513     -0.17709   -2.0539e-15     -0.17709
ENSG00000170364    3    4309988    4394251    274      28  129520       0.1761   -2.0539e-15       0.1761
ENSG00000150995    3    4500032    4924524   1452     153  128138     -0.75053   -1.9984e-15     -0.75053
ENSG00000134107    3    4985801    5062008    258      32  128555      0.71381   -1.9984e-15      0.71381
ENSG00000134108    3    5128905    5257596    305      31  127936      -1.2126   -1.9984e-15      -1.2126
ENSG00000134109    3    5194331    5296642    275      37  128526     -0.29506   -2.0539e-15     -0.29506
ENSG00000196277    3    6776688    7818215   3332     224  127746     0.039384    -2.047e-15     0.039384
ENSG00000071282    3    8508393    8644805    488      40  128482      -1.4034   -1.9984e-15      -1.4034
ENSG00000125046    3    8626086    8821726    818     124  128869      -2.0286   -2.2204e-15      -2.0286
ENSG00000182533    3    8740486    8918492    739      76  129313      -2.4599   -2.2204e-15      -2.4599
ENSG00000180914    3    8757094    8846314    375      62  128698      -2.7169   -2.2204e-15      -2.7169
ENSG00000070950    3    8782088    9040457    984      52  129649      -2.2046   -2.2204e-15      -2.2046
ENSG00000196220    3    8987275    9439737   1361     153  128792        0.969   -1.9984e-15        0.969
ENSG00000134077    3    9369526    9463475    231      30  127955       2.7767   -2.2204e-15       2.7767
ENSG00000168137    3    9404299    9555924    313      28  128802        2.744   -2.2204e-15        2.744
ENSG00000156959    3    9508481    9630486    329      26  129259    -0.003324   -2.0478e-15    -0.003324
ENSG00000163719    3    9656117    9779077    219      32  128041    -0.090624   -2.0539e-15    -0.090624
ENSG00000144550    3    9710491    9806592    172      44  127275      0.03335    -2.047e-15      0.03335
ENSG00000156983    3    9738413    9824702    165      37  127243     -0.28713   -2.0539e-15     -0.28713
ENSG00000114026    3    9756628    9864903    228      34  127781     -0.99959   -1.9984e-15     -0.99959
ENSG00000134072    3    9764026    9846676    156      25  128016     -0.69373   -1.9984e-15     -0.69373
ENSG00000171148    3    9786544    9869695    193      24  128108      -1.9195   -1.9984e-15      -1.9195
ENSG00000241553    3    9799179    9884410    212      22  127612       -2.467   -2.2204e-15       -2.467
ENSG00000214021    3    9814770    9931822    303      34  128256        -1.83   -1.9984e-15        -1.83
ENSG00000156990    3    9844533    9921286    217      32  127750      -2.0217   -2.2204e-15      -2.0217
ENSG00000187288    3    9873398    9956938    217      32  127535       -1.123   -1.9984e-15       -1.123
ENSG00000171135    3    9897238    9971033    195      24  128328     -0.71286   -1.9984e-15     -0.71286
ENSG00000163701    3    9909296    9993086    197      28  127399     -0.78661   -1.9984e-15     -0.78661
ENSG00000163702    3    9923758   10010314    202      28  127508     -0.44435   -2.0539e-15     -0.44435
ENSG00000163703    3    9940506   10022097    191      22  127489     -0.16152   -2.0539e-15     -0.16152
ENSG00000163704    3    9952226   10029078    173      18  127892      0.27402   -2.0539e-15      0.27402
ENSG00000125037    3    9969221   10087800    310      12  128226      0.49895   -2.0539e-15      0.49895
ENSG00000144554    3   10033098   10178614    416      10  129215       0.7611   -1.9984e-15       0.7611
ENSG00000163705    3   10088001   10184915    274       9  129174      0.94987   -1.9984e-15      0.94987
ENSG00000254999    3   10122276   10203874    265      15  129160      0.88207   -1.9984e-15      0.88207
ENSG00000134086    3   10147692   10228904    286      27  129110       0.8148   -1.9984e-15       0.8148
ENSG00000134070    3   10171549   10320427    476      49  126994   -0.0056868   -2.0478e-15   -0.0056868
ENSG00000157014    3   10254707   10357902    299      28  127377     -0.51824   -1.9984e-15     -0.51824
ENSG00000157017    3   10292359   10369631    215      27  128374     -0.52152   -1.9984e-15     -0.52152
ENSG00000157020    3   10299815   10397862    271      27  127913     -0.50548   -1.9984e-15     -0.50548
ENSG00000157087    3   10330707   10784716   1596     127  128280       1.4232   -1.9984e-15       1.4232
ENSG00000132164    3   10822885   11017419    568      42  127439       1.7143   -1.9984e-15       1.7143
ENSG00000157103    3   10999410   11115933    330      62  128619      0.62437   -1.9984e-15      0.62437
ENSG00000196639    3   11143779   11340243    523      48  128647      -2.4707   -2.2204e-15      -2.4707
ENSG00000197548    3   11278995   11634139    770      26  128756     -0.87277   -1.9984e-15     -0.87277
ENSG00000144560    3   11562544   11797220    773      63  128634      0.81215   -1.9984e-15      0.81215
ENSG00000144559    3   11796916   11923393    382      47  128459      0.62585   -1.9984e-15      0.62585
ENSG00000157150    3   12159551   12235851    181      19  127907       1.5007   -1.9984e-15       1.5007
ENSG00000132170    3   12293867   12510855    540      42  128104      0.87983   -1.9984e-15      0.87983
ENSG00000154743    3   12490931   12616122    411      21  124059      0.33708   -2.0539e-15      0.33708
ENSG00000075975    3   12563513   12660212    244      24  126241       1.0645   -1.9984e-15       1.0645
ENSG00000132155    3   12590100   12740725    371      20  127940       1.4218   -1.9984e-15       1.4218
ENSG00000088726    3   12740024   12845956    317      24  128411       1.3816   -1.9984e-15       1.3816
ENSG00000144712    3   12802971   12948415    469      41  128925     -0.39178   -2.0539e-15     -0.39178
ENSG00000144713    3   12840984   12918087    238      27  129074     -0.32493   -2.0539e-15     -0.32493
ENSG00000144711    3   12903719   13149617    786      81  128154      0.93306   -1.9984e-15      0.93306
ENSG00000132182    3   13322737   13496809    623      25  128116      0.32567   -2.0539e-15      0.32567
ENSG00000163517    3   13486224   13582916    302      44  128581     -0.52726   -1.9984e-15     -0.52726
ENSG00000163520    3   13538824   13714922    646      61  129436    -0.029486    -2.047e-15    -0.029486
ENSG00000154764    3   13822755   13956618    402      53  127626       -1.595   -1.9984e-15       -1.595
ENSG00000180438    3   13943756   14159311    388      20  126693      0.27835   -2.0539e-15      0.27835
ENSG00000163528    3   14118580   14201370    173      22  127585    -0.059284    -2.047e-15    -0.059284
ENSG00000170876    3   14131440   14220179    182      24  128086     -0.52001   -1.9984e-15     -0.52001
ENSG00000154767    3   14151647   14255283    215      26  128597      -1.2717   -1.9984e-15      -1.2717
ENSG00000170860    3   14184858   14277619    235      35  129007      -2.4324   -2.2204e-15      -2.4324
ENSG00000131389    3   14409076   14565857    475      83  127128      0.14688   -2.0539e-15      0.14688
ENSG00000154781    3   14658271   14749166    255      24  128299       1.4426   -1.9984e-15       1.4426
ENSG00000154783    3   14825469   15010895    665      47  128179      -1.4046   -1.9984e-15      -1.4046
ENSG00000177463    3   14954091   15130107    365      28  128328    0.0045528   -2.0478e-15    0.0045528
ENSG00000131368    3   15048967   15141842    172      18  129310      0.91893   -1.9984e-15      0.91893
ENSG00000131375    3   15212659   15329425    204      25  126834      -1.8016   -1.9984e-15      -1.8016
ENSG00000131370    3   15261360   15417875    364      54  126924      -2.3246   -2.2204e-15      -2.3246
ENSG00000206562    3   15387782   15517073    299      21  127099       -1.456   -1.9984e-15       -1.456
ENSG00000144597    3   15433862   15519120    193      17  127210      -1.0493   -1.9984e-15      -1.0493
ENSG00000206561    3   15456640   15598258    364      29  128446      -1.7457   -1.9984e-15      -1.7457
ENSG00000131373    3   15567211   15678338    214      28  128208      -1.5468   -1.9984e-15      -1.5468
ENSG00000169814    3   15607848   15722329    228      28  128572     -0.85874   -1.9984e-15     -0.85874
ENSG00000206560    3   15673743   15936278    529      16  128706       -0.967   -1.9984e-15       -0.967
ENSG00000131386    3   16181156   16308499    474      54  129029      0.31355   -2.0539e-15      0.31355
ENSG00000154813    3   16264485   16341479    254      29  129510      0.68408   -1.9984e-15      0.68408
ENSG00000154814    3   16271706   16426806    514      33  128832      0.13313   -2.0539e-15      0.13313
ENSG00000131378    3   16320081   16590533    820      65  128364     -0.31585   -2.0539e-15     -0.31585
ENSG00000092345    3   16593299   16746813    665      55  128336      0.87492   -1.9984e-15      0.87492
ENSG00000154822    3   16809159   17167086    944      41  127870       5.0842   -1.7764e-15       5.0842
ENSG00000131374    3   17163654   18521309   2964      60  126319       3.8051   -2.2204e-15       3.8051
ENSG00000182568    3   18351879   18522080    365      44  125013       1.0943   -1.9984e-15       1.0943
ENSG00000183960    3   19154946   19612138    631      53  122231     -0.57997   -1.9984e-15     -0.57997
ENSG00000163576    3   19885964   20023517    418      30  128819       2.6106   -2.2204e-15       2.6106
ENSG00000144566    3   19953571   20061667    373      27  128761       2.1432   -2.2204e-15       2.1432
ENSG00000183977    3   19986453   20088822    338      23  129014       2.0193   -2.2204e-15       2.0193
ENSG00000114166    3   20046515   20230896    676      40  129377      0.76882   -1.9984e-15      0.76882
ENSG00000151789    3   21424915   22449812   4549     231  128915        1.892   -1.9984e-15        1.892
ENSG00000182247    3   23209511   23668284   1476      31  128936     -0.99259   -1.9984e-15     -0.99259
ENSG00000170142    3   23812394   23967807    319      31  128729       1.4175   -1.9984e-15       1.4175
ENSG00000197885    3   23898151   24023082    301      18  129036      0.57567   -1.9984e-15      0.57567
ENSG00000174748    3   23923036   24000183    209      17  129458      0.60112   -1.9984e-15      0.60112
ENSG00000174738    3   23951751   24057109    286      18  128748      0.72643   -1.9984e-15      0.72643
ENSG00000151090    3   24123651   24571773   1249     122  125432       4.0822   -1.7764e-15       4.0822
ENSG00000077092    3   25180823   25674423   1848     103  129091      0.84072   -1.9984e-15      0.84072
ENSG00000077097    3   25604475   25741398    327      26  129562      -1.6605   -1.9984e-15      -1.6605
ENSG00000151092    3   25725435   25866530    201      16  126275     -0.24685   -2.0539e-15     -0.24685
ENSG00000151093    3   25789408   25871025    116      15  125671     -0.13353   -2.0539e-15     -0.13353
ENSG00000179796    3   26629297   26787267    395      38  126837     -0.83748   -1.9984e-15     -0.83748
ENSG00000163491    3   27116576   27445951   1004      31  127482      -1.3382   -1.9984e-15      -1.3382
ENSG00000033867    3   27379214   27560911    558      25  128444      -1.2392   -1.9984e-15      -1.2392
ENSG00000163508    3   27722440   27799206    240      27  128090      -1.2964   -1.9984e-15      -1.2964
ENSG00000187118    3   28248075   28401633    263      17  128060      -1.8039   -1.9984e-15      -1.8039
ENSG00000163512    3   28321494   28425618    146      14  128330      -1.3795   -1.9984e-15      -1.3795
ENSG00000206559    3   28355637   28614613    355      18  127871      -1.6333   -1.9984e-15      -1.6333
ENSG00000144642    3   29287473   30086886   2994     173  129029       3.8257   -2.2204e-15       3.8257
ENSG00000163513    3   30612994   30770634    503      55  124894     -0.59188   -1.9984e-15     -0.59188
ENSG00000144644    3   30732692   30971257    690      41  125873     -0.52691   -1.9984e-15     -0.52691
ENSG00000163527    3   31539130   31714112    344      21  129166       1.3693   -1.9984e-15       1.3693
ENSG00000144645    3   31664382   32154072   1490     131  128466       1.3725   -1.9984e-15       1.3725
ENSG00000197385    3   31988263   32068120    217      22  128318       1.9465   -1.9984e-15       1.9465
ENSG00000152642    3   32112181   32245205    519      33  129133       1.2675   -1.9984e-15       1.2675
ENSG00000170293    3   32245171   32446817    726      98  129123       1.4139   -1.9984e-15       1.4139
ENSG00000153551    3   32398163   32559559    583      54  128474      -0.1858   -2.0539e-15      -0.1858
ENSG00000091317    3   32487804   32579900    245      36  128480     -0.17629   -2.0539e-15     -0.17629
ENSG00000144635    3   32532463   32647366    310      30  127718      -1.8659   -1.9984e-15      -1.8659
ENSG00000182973    3   32691637   32850367    570      26  129089      0.29034   -2.0539e-15      0.29034
ENSG00000206557    3   32824510   32974318    321      46  122878     -0.37805   -2.0539e-15     -0.37805
ENSG00000183813    3   32958066   33032841    197      25  128859      -1.4054   -1.9984e-15      -1.4054
ENSG00000170266    3   33003100   33173722    540      37  128863      0.76295   -1.9984e-15      0.76295
ENSG00000188167    3   33096913   33173293    192      19  128674       1.5588   -1.9984e-15       1.5588
ENSG00000170275    3   33120471   33224265    292      25  128708      0.92916   -1.9984e-15      0.92916
ENSG00000173705    3   33156537   33295707    406      40  127782      0.40109   -2.0539e-15      0.40109
ENSG00000153558    3   33283517   33480154    429      25  127164       2.3948   -2.2204e-15       2.3948
ENSG00000153560    3   33394828   33517863    342      16  127955       2.1588   -2.2204e-15       2.1588
ENSG00000163539    3   33502737   33794848    478      32  126622       1.6849   -1.9984e-15       1.6849
ENSG00000170248    3   33804844   33946194    378      20  128631     -0.76915   -1.9984e-15     -0.76915
